"div_stock_code","div_year","div_status","dividend_y_%","div_dividend(RM)","annual_eps","annual_dp(%)"
"7071","2021","N","0","0","-0.051","0"
"7071","2022","N","0","0","-0.004","0"
"7073","2018","N","0","0","-0.114","0"
"7073","2019","N","0","0","-0.215","0"
"7073","2020","N","0","0","-0.052","0"
"7073","2021","N","0","0","0.015","0"
"7073","2022","N","0","0","0.011","0"
"7076","2018","Y","3.844","0.04","0.089","0.45"
"7076","2019","Y","2.278","0.02","0.07","0.29"
"7076","2020","Y","3.894","0.04","0.115","0.35"
"7076","2021","Y","3.194","0.04","0.181","0.22"
"7076","2022","Y","1.818","0.02","0.021","0"
"7077","2018","N","0","0","-0.005","0"
"7077","2019","N","0","0","-0.004","0"
"7077","2020","N","0","0","0.049","0"
"7077","2021","N","0","0","0.332","0"
"7077","2022","N","0","0","0.193","0"
"7078","2018","Y","2.778","0.01","0.028","0.71"
"7079","2018","N","0","0","-0.007","0"
"7079","2019","N","0","0","-0.001","0"
"7079","2020","N","0","0","-0.01","0"
"7079","2021","N","0","0","-0.012","0"
"7079","2022","N","0","0","-0.006","0"
"7080","2018","N","0","0","-0.023","0"
"7080","2019","N","0","0","0","0"
"7080","2020","N","0","0","-0.053","0"
"7080","2021","N","0","0","-0.045","0"
"7080","2022","N","0","0","-0.028","0"
"7081","2018","Y","32.272","0.16","0.164","0.98"
"7081","2019","Y","20.128","0.0849999999999999","-0.572","-0.15"
"7081","2020","Y","20.338","0.11","0.105","1.05"
"7081","2021","Y","16.056","0.125","0.202","0.62"
"7081","2022","Y","3.264","0.019","0.028","0.67"
"7082","2019","Y","5.869","0.0125","-0.073","-0.17"
"7082","2021","Y","3.125","0.0125","0.007","1.69"
"7083","2018","Y","0.995","0.01","0.174","0.06"
"7083","2019","Y","1.753","0.02","0.057","0.35"
"7083","2020","Y","1.86","0.02","0.067","0.3"
"7083","2021","Y","1.75","0.02","0.15","0.13"
"7083","2022","Y","1.562","0.02","0.27","0.07"
"7084","2018","Y","1.153","0.045","0.146","0.31"
"7084","2019","Y","0.995","0.045","0.134","0.34"
"7084","2020","Y","0.702","0.045","0.148","0.31"
"7084","2021","Y","0.665","0.035","0.153","0.23"
"7084","2022","Y","0.692","0.035","0.089","0.39"
"7085","2018","Y","2.194","0.02","0.025","0.4"
"7085","2019","Y","1.558","0.02","0.161","0.06"
"7085","2020","Y","0.382","0.005","0.042","0.12"
"7086","2018","N","0","0","-0.004","0"
"7086","2019","N","0","0","-0.003","0"
"7086","2020","N","0","0","-0.002","0"
"7086","2021","N","0","0","-0.004","0"
"7086","2022","N","0","0","0","0"
"7087","2018","Y","13.07","0.2","0.562","0.36"
"7087","2019","Y","16.223","0.23","0.631","0.36"
"7087","2020","Y","8.124","0.138","0.398","0.35"
"7087","2021","Y","5.286","0.111","0.293","0.38"
"7087","2022","Y","3.488","0.065","0.212","0.31"
"7088","2018","Y","5.049","0.06","0.215","0.19"
"7088","2019","Y","6.316000000000001","0.07","0.229","0.26"
"7088","2020","Y","6.127","0.09","0.221","0.41"
"7088","2021","Y","3.671","0.05","0.122","0.41"
"7088","2022","Y","4.556","0.06","0.317","0.25"
"7089","2018","Y","19.162","0.145","0.321","0.36"
"7089","2019","Y","24.879","0.2","0.435","0.36"
"7089","2020","Y","13.145","0.14","0.421","0.33"
"7089","2021","Y","8.689","0.08","0.215","0.37"
"7089","2022","Y","7.171","0.0652","0.244","0.27"
"7090","2018","Y","7.531000000000001","0.135","0.5","0.27"
"7090","2019","Y","0.903","0.037","0.185","0.2"
"7090","2020","Y","1.604","0.045","0.119","0.38"
"7090","2021","Y","3.975","0.1149999999999999","0.126","0.92"
"7090","2022","Y","0.923","0.03","0.139","0.22"
"7091","2018","Y","4","0.038","0.142","0.48"
"7091","2019","Y","4.2780000000000005","0.045","0.147","0.31"
"7091","2020","Y","2.58","0.035","0.116","0.3"
"7091","2021","Y","3.234","0.045","0.149","0.3"
"7091","2022","Y","1.25","0.02","0.161","0.12"
"7094","2018","N","0","0","-0.031","0"
"7094","2019","N","0","0","-0.089","0"
"7094","2020","N","0","0","-0.056","0"
"7094","2021","N","0","0","0.078","0"
"7094","2022","N","0","0","-0.104","0"
"7095","2018","Y","4.079","0.05","0.112","0.53"
"7095","2019","Y","3.968","0.05","0.095","0.53"
"7095","2020","Y","1.73","0.05","0.119","0"
"7095","2022","Y","2.527","0.07","0.113","0"
"7096","2018","N","0","0","-0.001","0"
"7096","2019","N","0","0","-0.001","0"
"7096","2020","N","0","0","-0.001","0"
"7096","2021","N","0","0","-0.001","0"
"7096","2022","N","0","0","-0.011","0"
"7097","2018","N","0","0","-0.023","0"
"7097","2019","N","0","0","0.034","0"
"7097","2020","N","0","0","-0.038","0"
"7097","2021","N","0","0","-0.014","0"
"7097","2022","N","0","0","0.001","0"
"7099","2018","Y","9.138","0.07","0.163","0.13"
"7100","2018","Y","6.555999999999999","0.14","0.154","0.91"
"7100","2019","Y","7.225","0.16","0.169","0.95"
"7100","2020","Y","6.765000000000001","0.1699999999999999","0.187","0.91"
"7100","2021","Y","6.939","0.2","0.203","0.99"
"7100","2022","Y","3.659","0.12","0.204","0.59"
"7103","2018","Y","1.628","0.035","0.115","0.3"
"7103","2019","Y","2.39","0.045","0.149","0.3"
"7103","2020","Y","2.226","0.045","0.17","0.27"
"7103","2021","Y","2.368","0.045","0.116","0.39"
"7105","2018","N","0","0","0.016","0"
"7105","2019","N","0","0","0.016","0"
"7105","2020","N","0","0","0.008","0"
"7105","2021","N","0","0","0.007","0"
"7105","2022","N","0","0","0.004","0"
"7106","2018","Y","13.186","0.08","0.162","0.5"
"7106","2019","Y","2.722","0.015","0.151","0.1"
"7106","2021","Y","10.644","0.318","1.475","0.22"
"7106","2022","Y","10.657","0.11","0.282","0.39"
"7107","2018","Y","2.12","0.025","0.047","0.54"
"7107","2019","Y","3.192","0.022","0.061","0.28"
"7107","2020","Y","2.403","0.015","0.042","0.36"
"7107","2021","Y","3.334","0.027","0.077","0.35"
"7107","2022","Y","3.004","0.028","0.076","0.37"
"7108","2018","N","0","0","-0.052","0"
"7108","2019","N","0","0","-0.029","0"
"7108","2020","N","0","0","-0.034","0"
"7108","2021","N","0","0","-0.147","0"
"7108","2022","N","0","0","-0.004","0"
"7113","2018","Y","7.631","0.12","0.344","0.49"
"7113","2019","Y","5.623","0.075","0.145","0.52"
"7113","2020","Y","3.16","0.185","0.384","0.48"
"7113","2021","Y","13.933","0.651","0.984","0.66"
"7113","2022","Y","0.548","0.012","0.029","0.41"
"7114","2018","N","0","0","0.014","0"
"7114","2019","N","0","0","-0.015","0"
"7114","2020","N","0","0","0.017","0"
"7114","2021","N","0","0","0.048","0"
"7114","2022","N","0","0","0.026","0"
"7115","2018","N","0","0","0.049","0"
"7115","2019","N","0","0","0.079","0"
"7115","2020","N","0","0","-0.024","0"
"7115","2021","N","0","0","0.126","0"
"7115","2022","N","0","0","0.108","0"
"7117","2018","Y","1.4529999999999998","0.0075","0.025","0.3"
"7117","2022","Y","0.98","0.005","0.039","0.13"
"7120","2018","N","0","0","-0.044","0"
"7120","2019","N","0","0","-0.008","0"
"7120","2020","N","0","0","-0.131","0"
"7120","2021","N","0","0","-0.008","0"
"7120","2022","N","0","0","-0.01","0"
"7121","2018","N","0","0","0","0"
"7121","2019","N","0","0","-0.012","0"
"7121","2020","N","0","0","-0.01","0"
"7121","2021","N","0","0","0.006","0"
"7121","2022","N","0","0","0","0"
"7123","2018","N","0","0","0.014","0"
"7123","2019","N","0","0","-0.037","0"
"7123","2020","N","0","0","-0.016","0"
"7123","2021","N","0","0","-0.0419999999999999","0"
"7123","2022","N","0","0","0.025","0"
"7128","2022","Y","3.571","0.01","0.053","0.19"
"7129","2018","Y","6.161","0.15","0.304","0.49"
"7129","2019","Y","5.878","0.14","0.245","0.57"
"7129","2021","Y","0.607","0.015","0.239","0.06"
"7129","2022","Y","1.183","0.02","0.223","0.09"
"7130","2020","Y","1.723","0.0226","0.161","0"
"7131","2018","N","0","0","0.015","0"
"7131","2019","N","0","0","0.042","0"
"7131","2020","N","0","0","-0.002","0"
"7131","2021","N","0","0","0.01","0"
"7131","2022","N","0","0","-0.008","0"
"7132","2018","N","0","0","-0.103","0"
"7132","2019","N","0","0","0.022","0"
"7132","2020","N","0","0","-0.088","0"
"7132","2021","N","0","0","-0.051","0"
"7132","2022","N","0","0","0.452","0"
"7133","2020","Y","0.863","0.01","0.016","0.01"
"7133","2021","Y","3.016","0.04","0.202","0.1"
"7133","2022","Y","4.424","0.05","0.133","0.34"
"7134","2018","Y","4.645","0.03","0.083","0.36"
"7134","2019","Y","3.282","0.02","0.038","0.53"
"7134","2021","Y","8.247","0.04","0.009","4.6"
"7134","2022","Y","10.313","0.05","0.037","0.67"
"7137","2018","Y","4.562","0.1","0.141","0.01"
"7137","2019","Y","5.4","0.1","0.083","0.01"
"7137","2020","Y","3.273","0.06","0.034","0.02"
"7137","2021","Y","3","0.06","0.108","0.01"
"7139","2018","N","0","0","0.003","0"
"7139","2019","N","0","0","-0.002","0"
"7139","2020","N","0","0","-0.004","0"
"7139","2021","N","0","0","-0.003","0"
"7139","2022","N","0","0","-0.01","0"
"7140","2018","Y","9.288","0.055","0.151","0.36"
"7140","2019","Y","6.935","0.037","0.058","0.64"
"7140","2020","Y","7.575","0.04","0.046","0.87"
"7140","2021","Y","6.357","0.045","0.064","0.7"
"7140","2022","Y","5.739","0.045","0.061","0.73"
"7145","2018","N","0","0","0.01","0"
"7145","2019","N","0","0","0.008","0"
"7145","2020","N","0","0","0.07","0"
"7145","2021","N","0","0","0.032","0"
"7145","2022","N","0","0","0.072","0"
"7146","2018","N","0","0","-0.007","0"
"7146","2019","N","0","0","-0.003","0"
"7146","2020","N","0","0","-0.008","0"
"7146","2021","N","0","0","-0.017","0"
"7146","2022","N","0","0","-0.042","0"
"7148","2018","Y","6.324","0.055","0.094","0.58"
"7148","2019","Y","5.301","0.06","0.082","0.73"
"7148","2020","Y","3.321","0.065","0.084","0.77"
"7148","2021","Y","1.4289999999999998","0.023","0.081","0.28"
"7148","2022","Y","0.385","0.005","0.056","0.09"
"7149","2018","Y","9.829999999999998","0.06","0.094","0.01"
"7149","2020","Y","2.961","0.035","0.037","0.94"
"7152","2018","Y","15.576","0.05","0.075","0.66"
"7152","2019","Y","24.196","0.1","0.147","0.68"
"7152","2020","Y","17.430999999999997","0.1","0.129","0.5"
"7152","2021","Y","13.945","0.105","0.213","0.49"
"7152","2022","Y","8.674","0.06","0.091","0.66"
"7153","2018","Y","3.86","0.06","0.226","0"
"7153","2019","Y","2.565","0.06","0.176","0"
"7153","2020","Y","4.025","0.14","0.638","0"
"7153","2021","Y","19.678","0.48","1.117","0.43"
"7154","2018","Y","1.776","0.01","0.018","0.06"
"7154","2022","Y","1.25","0.005","-0.027","-0.19"
"7155","2018","Y","5.035","0.0506","0.104","0"
"7155","2019","Y","4.7","0.0384","0.078","0"
"7155","2020","Y","2.268","0.0293","0.06","0"
"7155","2021","Y","2.465","0.0427","0.103","0"
"7155","2022","Y","3.343","0.0555","0.109","0"
"7157","2018","Y","6.879","0.04","0.012","3.33"
"7157","2020","Y","1.433","0.005","0.002","0"
"7157","2021","Y","1.064","0.005","0.016","0"
"7157","2022","Y","2.167","0.01","0.013","0"
"7158","2018","N","0","0","-0.192","0"
"7158","2019","N","0","0","-0.338","0"
"7158","2020","N","0","0","-0.243","0"
"7158","2021","N","0","0","-0.015","0"
"7158","2022","N","0","0","-0.039","0"
"7160","2019","Y","0.354","0.015","0.195","0.08"
"7160","2020","Y","0.283","0.015","0.123","0.12"
"7160","2021","Y","0.557","0.02","0.103","0.19"
"7161","2018","Y","3.025","0.035","0.112","0.13"
"7161","2019","Y","3.436","0.035","0.114","0.13"
"7161","2020","Y","2.846","0.03","0.074","0.2"
"7161","2021","Y","3.089","0.035","0.078","0.45"
"7161","2022","Y","3.405","0.04","0.069","0.43"
"7162","2018","Y","3.003","0.01","0.106","0.09"
"7162","2019","Y","2.597","0.01","0.087","0"
"7162","2020","Y","3.093","0.015","0.082","0"
"7162","2021","Y","1.575","0.01","0.216","0"
"7162","2022","Y","0","0.01","0.098","0"
"7163","2018","N","0","0","0.012","0"
"7163","2019","N","0","0","0.007","0"
"7163","2020","N","0","0","0.004","0"
"7163","2021","N","0","0","0.002","0"
"7163","2022","N","0","0","0.002","0"
"7164","2018","N","0","0","-0.331","0"
"7164","2019","N","0","0","0.02","0"
"7164","2020","N","0","0","0.027","0"
"7164","2021","N","0","0","-0.183","0"
"7164","2022","N","0","0","-0.047","0"
"7165","2018","N","0","0","-0.03","0"
"7165","2019","N","0","0","-0.034","0"
"7165","2020","N","0","0","-0.022","0"
"7165","2021","N","0","0","-0.036","0"
"7165","2022","N","0","0","-0.007","0"
"7167","2018","Y","5.143","0.05","0.126","0.4"
"7167","2019","Y","4.825","0.064","0.156","0.41"
"7167","2020","Y","3.474","0.054","0.128","0.42"
"7167","2021","Y","3.37","0.05","0.129","0.39"
"7167","2022","Y","2.262","0.03","0.082","0.37"
"7168","2018","N","0","0","-0.03","0"
"7168","2019","N","0","0","-0.128","0"
"7168","2020","N","0","0","-0.03","0"
"7168","2021","N","0","0","-0.004","0"
"7168","2022","N","0","0","0.03","0"
"7169","2018","Y","6.51","0.07","0.167","0.42"
"7169","2019","Y","6.34","0.07","0.158","0.44"
"7169","2020","Y","3.916","0.04","0.079","0.51"
"7169","2021","Y","3.722","0.03","0.091","0.33"
"7169","2022","Y","5.425","0.05","0.202","0.25"
"7170","2018","N","0","0","-0.057","0"
"7170","2019","N","0","0","0","0"
"7170","2020","N","0","0","-0.008","0"
"7170","2021","N","0","0","-0.026","0"
"7170","2022","N","0","0","0","0"
"7172","2018","Y","3.063","0.02","0.073","0.27"
"7172","2019","Y","6.021","0.035","0.142","0.25"
"7172","2020","Y","0.837","0.01","0.111","0.09"
"7172","2021","Y","1.481","0.05","0.735","0.07"
"7173","2019","Y","4.493","0.03","0.045","0.23"
"7173","2020","Y","2.681","0.02","0.053","0.36"
"7173","2021","Y","0.476","0.01","-0.119","-1.56"
"7173","2022","Y","0","0.015","-0.008","0"
"7174","2018","Y","0.855","0.005","0.047","0"
"7174","2019","Y","0.714","0.0025","0.019","0"
"7176","2018","N","0","0","0.014","0"
"7176","2019","N","0","0","0.009","0"
"7176","2020","N","0","0","-0.097","0"
"7176","2021","N","0","0","-0.092","0"
"7176","2022","N","0","0","0.021","0"
"7178","2018","Y","3.517","0.085","0.22","0.32"
"7178","2019","Y","3.244","0.08","0.165","0.51"
"7178","2020","Y","3.96","0.08","0.157","0.51"
"7178","2021","Y","4.188","0.08","0.109","0.74"
"7179","2020","Y","1.772","0.025","0.518","0.05"
"7179","2021","Y","4.584","0.065","0.257","0.25"
"7179","2022","Y","2.381","0.03","0.159","0.19"
"7180","2018","N","0","0","0.062","0"
"7180","2019","N","0","0","0.048","0"
"7180","2020","N","0","0","0.069","0"
"7180","2021","N","0","0","0.072","0"
"7180","2022","N","0","0","0.011","0"
"7181","2018","N","0","0","0.063","0"
"7181","2019","N","0","0","0.19","0"
"7181","2020","N","0","0","0.109","0"
"7181","2021","N","0","0","0.123","0"
"7181","2022","N","0","0","0.02","0"
"7183","2018","N","0","0","-0.022","0"
"7183","2019","N","0","0","0.075","0"
"7183","2020","N","0","0","0.005","0"
"7183","2021","N","0","0","-0.007","0"
"7183","2022","N","0","0","-0.019","0"
"7184","2018","N","0","0","-0.042","0"
"7184","2019","N","0","0","-0.04","0"
"7184","2020","N","0","0","-0.026","0"
"7184","2021","N","0","0","-0.005","0"
"7184","2022","N","0","0","-0.001","0"
"7186","2018","N","0","0","-0.005","0"
"7186","2019","N","0","0","-0.05","0"
"7186","2020","N","0","0","-0.012","0"
"7186","2021","N","0","0","0.014","0"
"7186","2022","N","0","0","0.018","0"
"7187","2018","N","0","0","0.032","0"
"7187","2019","N","0","0","0.012","0"
"7187","2020","N","0","0","0.012","0"
"7187","2021","N","0","0","0.04","0"
"7187","2022","N","0","0","0.0139999999999999","0"
"7188","2018","N","0","0","-0.017","0"
"7188","2019","N","0","0","-0.046","0"
"7188","2020","N","0","0","-0.03","0"
"7188","2021","N","0","0","-0.039","0"
"7188","2022","N","0","0","-0.026","0"
"7191","2019","Y","10.938","0.07","0.145","0.48"
"7192","2018","N","0","0","0.025","0"
"7192","2019","N","0","0","-0.231","0"
"7192","2020","N","0","0","-0.2","0"
"7192","2021","N","0","0","-0.051","0"
"7192","2022","N","0","0","-0.009","0"
"7195","2019","Y","176.471","0.45","-0.193","0"
"7197","2018","N","0","0","0.052","0"
"7197","2019","N","0","0","-0.126","0"
"7197","2020","N","0","0","0.002","0"
"7197","2021","N","0","0","0.119","0"
"7197","2022","N","0","0","0.062","0"
"7198","2018","N","0","0","-0.009","0"
"7198","2019","N","0","0","-0.004","0"
"7198","2020","N","0","0","0.018","0"
"7198","2021","N","0","0","0.019","0"
"7198","2022","N","0","0","0.007","0"
"7199","2018","Y","2.092","0.01","0.018","0.56"
"7199","2019","Y","2.155","0.01","0.032","0.31"
"7199","2021","Y","1.22","0.01","0.109","0.09"
"7199","2022","Y","1.271","0.015","0.145","0.1"
"7200","2020","Y","0.963","0.005","0.076","0.07"
"7200","2021","Y","6.502","0.03","0.052","0.58"
"7200","2022","Y","2.5","0.01","0.028","0.36"
"7201","2018","Y","4.220000000000001","0.005","0.002","2.38"
"7201","2019","Y","5.5","0.0055","0.003","1.9"
"7201","2020","Y","1.935","0.003","-0.004","0"
"7201","2021","Y","3.158","0.003","-0.009","0"
"7202","2018","Y","11.836","0.06","0.06","1"
"7202","2019","Y","13.086","0.05","0.052","0.97"
"7202","2020","Y","6.289","0.03","0.053","0.57"
"7203","2018","Y","4.02","0.04","0.066","0.61"
"7203","2019","Y","5.307","0.045","0.073","0.55"
"7203","2020","Y","3.534","0.03","0.038","1.2"
"7203","2021","Y","2.469","0.02","0.049","0.62"
"7204","2018","Y","0.661","0.005","0.034","0.15"
"7204","2019","Y","1.5179999999999998","0.01","0.028","0.18"
"7204","2020","Y","0.389","0.0065","0.041","0.16"
"7204","2021","Y","0.298","0.015","0.088","0.17"
"7204","2022","Y","0.322","0.013","0.047","0.27"
"7207","2018","Y","5.224","0.065","0.06","1.34"
"7207","2019","Y","2","0.01","0.064","0.31"
"7207","2020","Y","6.506","0.057","0.043","0"
"7207","2021","Y","1.57","0.01","0.091","0.11"
"7207","2022","Y","1.777","0.018","0.089","0.2"
"7208","2018","N","0","0","-0.016","0"
"7208","2019","N","0","0","-0.047","0"
"7208","2020","N","0","0","0.002","0"
"7208","2021","N","0","0","-0.026","0"
"7208","2022","N","0","0","0.001","0"
"7209","2018","Y","3.2","0.004","0.009","0.44"
"7209","2019","Y","4.082","0.004","0.003","0"
"7210","2018","Y","17.846","0.05","0.106","0.47"
"7210","2019","Y","13.506","0.035","0.059","0.59"
"7210","2020","Y","8.586","0.02","0.043","0.46"
"7210","2021","Y","7.293","0.04","0.082","0.49"
"7210","2022","Y","7.552","0.04","0.082","0.49"
"7211","2018","N","0","0","-0.06","0"
"7211","2019","N","0","0","-0.049","0"
"7211","2020","N","0","0","-0.123","0"
"7211","2021","N","0","0","0.046","0"
"7211","2022","N","0","0","0.026","0"
"7212","2018","N","0","0","0.002","0"
"7212","2019","N","0","0","-0.204","0"
"7212","2020","N","0","0","-0.137","0"
"7212","2021","N","0","0","0.002","0"
"7212","2022","N","0","0","-0.002","0"
"7214","2018","Y","7.303","0.0325","0.116","0.28"
"7214","2019","Y","5.593","0.025","0.072","0.35"
"7214","2020","Y","3.914","0.02","0.045","0.44"
"7214","2021","Y","4.386","0.0225","0.06","0.37"
"7214","2022","Y","5.238","0.0275","0.107","0.26"
"7215","2018","N","0","0","0.007","0"
"7215","2019","N","0","0","-0.02","-0.14"
"7215","2020","N","0","0","0.006","0"
"7215","2021","N","0","0","-0.016","0"
"7215","2022","N","0","0","-0.005","0"
"7216","2018","Y","1.063","0.025","0.065","0.38"
"7216","2019","Y","1.512","0.025","0.033","0.76"
"7216","2020","Y","2.726","0.025","0.078","0.32"
"7216","2021","Y","1.663","0.03","0.09","0.33"
"7216","2022","Y","2.027","0.03","0.083","0.36"
"7217","2020","Y","2.232","0.015","0.02","0"
"7217","2022","Y","1.969","0.0125","0.124","0.1"
"7218","2018","N","0","0","0.006","0"
"7218","2019","N","0","0","-0.13","0"
"7218","2020","N","0","0","-0.069","0"
"7218","2021","N","0","0","0.023","0"
"7218","2022","N","0","0","0.021","0"
"7219","2018","N","0","0","-0.004","0"
"7219","2019","N","0","0","-0.02","0"
"7219","2020","N","0","0","-0.013","0"
"7219","2021","N","0","0","0.001","0"
"7219","2022","N","0","0","-0.016","0"
"7221","2018","N","0","0","-0.011","0"
"7221","2019","N","0","0","0.013","0"
"7221","2020","N","0","0","0.004","0"
"7221","2021","N","0","0","0.096","0"
"7221","2022","N","0","0","0.007","0"
"7222","2018","Y","1.636","0.035","0.072","0.49"
"7222","2019","Y","1.706","0.035","0.007","4.86"
"7222","2020","Y","1.786","0.035","0.014","2.52"
"7222","2021","Y","1.305","0.035","0.023","1.54"
"7222","2022","Y","0.598","0.035","0.027","1.28"
"7223","2018","N","0","0","-0.01","0"
"7223","2019","N","0","0","0","0"
"7223","2020","N","0","0","-0.03","0"
"7223","2021","N","0","0","-0.002","0"
"7223","2022","N","0","0","-0.008","0"
"7225","2021","Y","1.131","0.005","0.026","0.19"
"7226","2018","N","0","0","-0.037","0"
"7226","2019","N","0","0","0.023","0"
"7226","2020","N","0","0","-0.017","0"
"7226","2021","N","0","0","-0.014","0"
"7226","2022","N","0","0","-0.011","0"
"7227","2018","Y","3.209","0.03","0.102","0.29"
"7227","2019","Y","3.75","0.03","0.051","0.58"
"7227","2020","Y","3.272","0.03","0.077","0.39"
"7227","2021","Y","2.83","0.03","0.131","0.23"
"7228","2019","Y","1.014","0.005","0.026","0"
"7228","2021","Y","1.493","0.005","0.02","0.73"
"7229","2018","Y","7.79","0.135","0.289","0.47"
"7229","2019","Y","9.98","0.15","0.366","0.41"
"7229","2020","Y","5.229","0.08","0.199","0.4"
"7229","2021","Y","4.848","0.08","0.214","0.37"
"7229","2022","Y","40.67","0.85","0.099","0.09"
"7230","2018","Y","2.237","0.01","0.034","0"
"7230","2020","Y","2.203","0.02","0.225","0"
"7230","2021","Y","3","0.03","0.236","0"
"7231","2018","Y","5.112","0.0545","0.064","0.86"
"7231","2019","Y","5.611","0.0565","0.074","0.76"
"7231","2020","Y","5.924","0.0495","0.059","0.84"
"7231","2021","Y","6.961","0.07","0.069","1.02"
"7231","2022","Y","6.027","0.07","0.067","1.05"
"7232","2019","Y","11.062","0.025","0.026","0.97"
"7232","2020","Y","6.637","0.015","0.029","0"
"7232","2021","Y","3.994","0.0125","0.044","0.63"
"7232","2022","Y","4.208","0.025","0.037","0.34"
"7233","2018","Y","3.218","0.025","0.286","0.24"
"7233","2019","Y","4.548","0.08","0.176","0.26"
"7233","2020","Y","1.29","0.05","0.148","0.49"
"7233","2021","Y","2.609","0.07","0.14","0.41"
"7233","2022","Y","0.883","0.025","0.121","0.62"
"7234","2018","N","0","0","-0.1","0"
"7234","2019","N","0","0","0.182","0"
"7234","2020","N","0","0","-0.307","0"
"7234","2021","N","0","0","0.09","0"
"7234","2022","N","0","0","0.058","0"
"7235","2018","Y","2.485","0.035","0.077","0.45"
"7235","2019","Y","1.928","0.019","0.065","0.47"
"7235","2020","Y","4.602","0.0305","0.054","0.56"
"7235","2021","Y","3.892","0.0315","0.083","0.38"
"7235","2022","Y","1.901","0.015","0.039","0.38"
"7237","2018","Y","7.16","0.095","0.029","3.28"
"7237","2019","Y","6.347","0.08","0.077","1.04"
"7237","2020","Y","6.604","0.125","0.128","0.98"
"7237","2021","Y","3.536","0.065","0.067","0.97"
"7237","2022","Y","3.802","0.054","0.062","0.87"
"7239","2018","N","0","0","0.008","0"
"7239","2019","N","0","0","-0.059","0"
"7239","2020","N","0","0","0.008","0"
"7239","2021","N","0","0","-0.002","0"
"7239","2022","N","0","0","-0.107","0"
"7240","2018","N","0","0","0.001","0"
"7240","2019","N","0","0","-0.033","0"
"7240","2020","N","0","0","-0.129","0"
"7240","2021","N","0","0","-0.138","0"
"7240","2022","N","0","0","-0.13","0"
"7241","2018","N","0","0","-0.004","0"
"7241","2019","N","0","0","-0.07","0"
"7241","2020","N","0","0","0.008","0"
"7241","2021","N","0","0","0.014","0"
"7241","2022","N","0","0","0.003","0"
"7243","2018","N","0","0","-0.015","0"
"7243","2019","N","0","0","0.001","0"
"7243","2020","N","0","0","-0.113","0"
"7243","2021","N","0","0","-0.013","0"
"7243","2022","N","0","0","-0.007","0"
"7245","2018","N","0","0","-0.181","0"
"7245","2019","N","0","0","-0.203","0"
"7245","2020","N","0","0","-0.126","0"
"7245","2021","N","0","0","0.004","0"
"7245","2022","N","0","0","0.006","0"
"7246","2018","Y","4.087","0.015","0.028","0.54"
"7246","2019","Y","2.283","0.01","0.01","0"
"7247","2018","Y","24.775","0.06","0.095","0.63"
"7247","2019","Y","10.301","0.015","-0.026","-0.57"
"7247","2020","Y","15.109","0.036","0.09","0.36"
"7247","2021","Y","21.379","0.071","0.174","0.41"
"7247","2022","Y","463.7","1.9142","0.16","0.4"
"7248","2018","Y","4.732","0.045","0.08","0.57"
"7248","2019","Y","5.768","0.055","0.067","0.82"
"7248","2020","Y","6.961","0.055","0.052","1.07"
"7248","2021","Y","6.335","0.055","0.056","0.98"
"7248","2022","Y","4.39","0.04","0.058","0.69"
"7249","2018","Y","0.962","0.005","0.139","0"
"7249","2020","Y","21.638","0.07","0.042","1.57"
"7249","2021","Y","1.562","0.005","0.024","0.21"
"7250","2018","N","0","0","0.035","0"
"7250","2019","N","0","0","0.093","0"
"7250","2020","N","0","0","-0.074","0"
"7250","2021","N","0","0","0.04","0"
"7250","2022","N","0","0","0.016","0"
"7251","2018","N","0","0","-0.049","0"
"7251","2019","N","0","0","-0.4","0"
"7251","2020","N","0","0","0.03","0"
"7251","2021","N","0","0","0.077","0"
"7251","2022","N","0","0","0.11","0"
"7252","2018","Y","2.9200000000000004","0.03","0.101","0.3"
"7252","2019","Y","5.292","0.06","0.197","0.3"
"7253","2018","N","0","0","-0.04","0"
"7253","2019","N","0","0","-0.107","0"
"7253","2020","N","0","0","-0.11","0"
"7253","2021","N","0","0","0.001","0"
"7253","2022","N","0","0","-0.116","0"
"7277","2018","Y","1.011","0.032","0.091","0.35"
"7277","2019","Y","1.185","0.038","0.095","0.4"
"7277","2020","Y","0.855","0.031","0.112","0.28"
"7277","2021","Y","1.174","0.031","0.096","0.32"
"7277","2022","Y","1.556","0.034","0.09","0.38"
"7285","2018","Y","0.38","0.003","0.002","1.36"
"7293","2018","Y","5.079000000000001","0.1","0.269","0.37"
"7293","2019","Y","2.495","0.06","0.218","0.28"
"7293","2020","Y","1.916","0.06","0.191","0.31"
"7293","2021","Y","2.475","0.06","0.29","0.21"
"7293","2022","Y","2.4210000000000003","0.06","0.376","0.16"
"7293","2023","Y","0.429","0.01","0.167","0.06"
"7315","2018","N","0","0","0.008","0"
"7315","2019","N","0","0","-0.02","0"
"7315","2020","N","0","0","-0.033","0"
"7315","2021","N","0","0","-0.02","0"
"7315","2022","N","0","0","-0.025","0"
"7323","2018","Y","2.381","0.015","0.134","0.11"
"7374","2018","Y","6.987","0.08","-0.042","-1.89"
"7374","2019","Y","6.3","0.055","-0.075","-0.73"
"7374","2020","Y","6.307","0.055","-0.008","-6.79"
"7374","2021","Y","5.518","0.056","0.043","1.3"
"7374","2022","Y","2.8","0.028","-0.003","-8.24"
"7382","2018","Y","1.754","0.01","-0.07","-0.14"
"7412","2018","N","0","0","-0.191","0"
