,quar_eps,quar_dps,quar_nta,quar_financial_year,quar_annouced_date,quar_roe(%),quar_stock_code,quar_year
8964,0.85,1.0,0.7,2019-12-31,2019-11-26,1.2,9741,2019
8965,2.37,0.0,0.7,2019-12-31,2019-08-30,3.4,9741,2019
8966,0.56,0.0,0.68,2019-12-31,2019-05-29,0.8,9741,2019
8967,0.03,0.0,0.73,2018-12-31,2019-02-28,0.0,9741,2018
8968,0.02,0.0,0.74,2018-12-31,2018-11-27,0.0,9741,2018
8969,1.4,0.0,0.74,2018-12-31,2018-08-28,1.9,9741,2018
8970,1.8,0.0,0.74,2018-12-31,2018-05-23,2.4,9741,2018
8971,0.83,0.0,0.12,2022-12-31,2022-08-22,6.9,03039,2022
8972,1.17,0.0,0.11,2021-12-31,2022-02-23,10.6,03039,2021
8973,-0.7,0.0,0.1,2021-12-31,2021-08-30,-7.0,03039,2021
8974,-0.51,0.0,0.7,2022-12-31,2022-11-23,-0.7,7803,2022
8975,0.24,0.0,0.69,2022-12-31,2022-08-23,0.3,7803,2022
8976,0.29,0.0,0.69,2022-12-31,2022-05-31,0.4,7803,2022
8977,1.07,0.0,0.69,2021-12-31,2022-02-22,1.6,7803,2021
8978,2.98,0.0,0.68,2021-12-31,2021-11-26,4.4,7803,2021
8979,7.78,0.0,0.63,2021-12-31,2021-08-27,12.3,7803,2021
8980,10.44,0.0,0.55,2021-12-31,2021-05-28,19.0,7803,2021
8981,7.41,0.0,0.45,2020-12-31,2021-02-24,16.5,7803,2020
8982,14.88,0.0,1.01,2020-12-31,2020-11-20,14.7,7803,2020
8983,8.69,0.0,0.97,2020-12-31,2020-08-27,9.0,7803,2020
8984,3.67,0.0,0.85,2020-12-31,2020-06-29,4.3,7803,2020
8985,1.54,0.0,0.81,2019-12-31,2020-02-26,1.9,7803,2019
8986,1.23,0.0,0.8,2019-12-31,2019-11-26,1.5,7803,2019
8987,0.95,1.0,0.86,2019-12-31,2019-08-27,1.1,7803,2019
8988,0.78,0.0,0.86,2019-12-31,2019-05-30,0.9,7803,2019
8989,-0.04,0.0,0.86,2018-12-31,2019-02-26,0.0,7803,2018
8990,0.84,1.0,1.09,2018-12-31,2018-11-27,0.8,7803,2018
8991,1.06,0.0,1.1,2018-12-31,2018-08-29,1.0,7803,2018
8992,1.19,0.75,1.11,2018-12-31,2018-05-21,1.1,7803,2018
8993,0.1,0.0,2.94,2022-12-31,2022-11-17,0.0,8664,2022
8994,1.97,0.0,2.95,2022-12-31,2022-08-18,0.7,8664,2022
8995,0.04,0.0,2.95,2022-12-31,2022-05-23,0.0,8664,2022
8996,3.02,0.65,2.96,2021-12-31,2022-02-28,1.0,8664,2021
8997,-1.35,0.0,2.91,2021-12-31,2021-11-23,-0.5,8664,2021
8998,1.84,0.0,2.95,2021-12-31,2021-08-18,0.6,8664,2021
8999,0.23,0.0,2.93,2021-12-31,2021-05-25,0.1,8664,2021
9000,1.37,0.0,2.91,2020-12-31,2021-02-25,0.5,8664,2020
9001,-8.12,0.0,2.89,2020-12-31,2020-11-13,-2.8,8664,2020
9002,-3.5,0.0,2.98,2020-12-31,2020-08-13,-1.2,8664,2020
9003,-0.93,0.0,2.99,2020-12-31,2020-05-14,-0.3,8664,2020
9004,1.73,1.0,3.02,2019-12-31,2020-02-26,0.6,8664,2019
9005,1.06,0.0,2.99,2019-12-31,2019-11-13,0.4,8664,2019
9006,1.81,0.0,3.01,2019-12-31,2019-08-14,0.6,8664,2019
9007,1.33,0.0,3.06,2019-12-31,2019-05-09,0.4,8664,2019
9008,0.86,4.55,3.03,2018-12-31,2019-02-27,0.3,8664,2018
9009,1.67,0.0,3.07,2018-12-31,2018-11-14,0.5,8664,2018
9010,11.48,4.0,3.05,2018-12-31,2018-08-23,3.8,8664,2018
9011,1.7,0.0,3.07,2018-12-31,2018-05-14,0.6,8664,2018
9012,-0.72,0.0,0.3387,2023-06-30,2022-11-25,-2.1,0183,2023
9013,0.49,0.0,0.3501,2022-06-30,2022-08-22,1.4,0183,2022
9014,-0.88,0.0,0.3466,2022-06-30,2022-05-23,-2.5,0183,2022
9015,-0.27,0.0,0.3584,2022-06-30,2022-02-22,-0.8,0183,2022
9016,-0.93,0.0,0.3701,2022-06-30,2021-11-25,-2.5,0183,2022
9017,0.44,0.0,0.3416,2021-06-30,2021-08-23,1.3,0183,2021
9018,-0.99,0.0,0.3372,2021-06-30,2021-05-24,-2.9,0183,2021
9019,-1.01,0.0,0.3471,2021-06-30,2021-02-23,-2.9,0183,2021
9020,-0.97,0.0,0.3572,2021-06-30,2020-11-23,-2.7,0183,2021
9021,-0.56,0.0,0.3669,2020-06-30,2020-08-24,-1.5,0183,2020
9022,-0.93,0.6,0.3725,2020-06-30,2020-05-18,-2.5,0183,2020
9023,0.01,0.6,0.3877,2020-06-30,2020-02-24,0.0,0183,2020
9024,-0.62,0.6,0.3936,2020-06-30,2019-11-22,-1.6,0183,2020
9025,-0.21,0.6,0.4049,2019-06-30,2019-08-20,-0.5,0183,2019
9026,-0.79,0.6,0.4128,2019-06-30,2019-05-27,-1.9,0183,2019
9027,0.26,0.6,0.4265,2019-06-30,2019-02-25,0.6,0183,2019
9028,0.6,0.6,0.4306,2019-06-30,2018-11-26,1.4,0183,2019
9029,-0.25,0.6,0.4306,2018-06-30,2018-08-28,-0.6,0183,2018
9030,-0.03,0.6,0.4391,2018-06-30,2018-05-22,-0.1,0183,2018
