,div_announced_year,div_ex_date,div_dividend(RM),div_stock_code,div_year,div_status,stock_close,dividend_y_%
0,2017-06-14,2017-06-30,0.03,6399,2018,Y,1.781,1.684
1,2017-06-20,2017-07-05,0.015,7235,2018,Y,1.925,0.779
2,2017-07-04,2017-07-14,0.01,5267,2018,Y,1.208,0.828
3,2017-07-13,2017-07-27,0.06,7048,2018,Y,3.519,1.705
4,2017-08-10,2017-08-23,0.02,0035,2018,Y,0.568,3.521
5,2017-08-24,2017-09-08,0.01,7382,2018,Y,0.57,1.754
6,2017-08-24,2017-09-11,0.01,7107,2018,Y,1.377,0.726
7,2017-08-24,2017-09-12,0.0325,5236,2018,Y,1.1,2.955
8,2017-08-22,2017-09-13,0.006,0183,2018,Y,1.193,0.503
9,2017-08-25,2017-09-13,0.025,7052,2018,Y,3.952,0.633
10,2017-09-05,2017-09-18,0.04,7237,2018,Y,1.501,2.665
11,2017-08-30,2017-09-18,0.15,6645,2018,Y,0.418,35.885
12,2017-08-28,2017-09-20,0.02,7169,2018,Y,1.059,1.889
13,2017-09-07,2017-09-21,0.015,7247,2018,Y,0.368,4.076
14,2017-07-26,2017-09-27,0.01,5125,2018,Y,0.515,1.942
15,2017-09-14,2017-09-28,0.01,5216,2018,Y,0.51,1.961
16,2017-09-14,2017-09-29,0.03,6399,2018,Y,2.008,1.494
17,2017-09-08,2017-10-03,0.006,0100,2018,Y,0.152,3.947
18,2017-09-21,2017-10-05,0.008,5066,2018,Y,0.626,1.278
19,2017-09-20,2017-10-06,0.04,1562,2018,Y,1.831,2.185
20,2017-09-11,2017-10-09,0.015,5248,2018,Y,1.619,0.926
21,2017-09-15,2017-10-11,0.035,7087,2018,Y,2.014,1.738
22,2017-09-15,2017-10-11,0.01,5196,2018,Y,0.272,3.676
23,2017-09-28,2017-10-11,0.025,3204,2018,Y,2.601,0.961
24,2017-10-05,2017-10-17,0.2113,5139,2018,Y,11.197,1.887
25,2017-09-28,2017-10-27,0.09,5027,2018,Y,1.051,8.563
26,2017-09-28,2017-10-27,0.03,6718,2018,Y,1.211,2.477
27,2017-10-12,2017-10-30,0.05,7048,2018,Y,3.637,1.375
28,2017-10-10,2017-10-30,0.05,7207,2018,Y,1.514,3.303
29,2017-10-24,2017-11-06,0.003,0054,2018,Y,0.243,1.235
30,2017-10-26,2017-11-09,0.008,5022,2018,Y,0.416,1.923
31,2017-10-30,2017-11-09,0.015,5280,2018,Y,0.608,2.467
32,2017-10-31,2017-11-13,0.0267,5176,2018,Y,1.367,1.953
33,2017-11-08,2017-11-22,0.1,3867,2018,Y,12.067,0.829
34,2017-11-09,2017-11-23,0.15,3301,2018,Y,8.119,1.848
35,2017-11-13,2017-11-23,0.02,0099,2018,Y,1.346,1.486
36,2017-09-27,2017-11-28,0.04,7293,2018,Y,1.824,2.193
37,2017-11-21,2017-12-05,0.0212,5120,2018,Y,0.471,4.501
38,2017-10-16,2017-12-05,0.05,7099,2018,Y,0.723,6.916
39,2017-11-22,2017-12-06,0.05,3107,2018,Y,1.525,3.279
40,2017-11-23,2017-12-06,0.006,0183,2018,Y,1.162,0.516
41,2017-11-22,2017-12-06,0.015,5253,2018,Y,1.229,1.221
42,2017-11-07,2017-12-06,0.035,5168,2018,Y,3.651,0.959
43,2017-11-22,2017-12-06,0.0197,5109,2018,Y,0.912,2.16
44,2017-11-22,2017-12-07,0.01,7107,2018,Y,1.185,0.844
45,2017-11-24,2017-12-08,0.015,7169,2018,Y,1.072,1.399
46,2017-11-23,2017-12-11,0.015,7047,2018,Y,0.738,2.033
47,2017-11-27,2017-12-11,0.03,0106,2018,Y,0.636,4.717
48,2017-11-28,2017-12-11,0.0107,5090,2018,Y,0.255,4.196
49,2017-11-28,2017-12-13,0.0125,5081,2018,Y,0.6,2.083
50,2017-11-28,2017-12-13,0.05,1015,2018,Y,3.66,1.366
51,2017-11-29,2017-12-13,0.025,7052,2018,Y,4.833,0.517
52,2017-11-21,2017-12-13,0.023,0166,2018,Y,1.912,1.203
53,2017-11-28,2017-12-13,0.03,3336,2018,Y,2.223,1.35
54,2017-11-30,2017-12-14,0.025,7237,2018,Y,1.393,1.795
55,2017-11-30,2017-12-14,0.13,1082,2018,Y,16.047,0.81
56,2017-11-30,2017-12-15,0.085,2488,2018,Y,3.255,2.611
57,2017-12-05,2017-12-18,0.02,3204,2018,Y,2.899,0.69
58,2017-12-06,2017-12-19,0.03,6399,2018,Y,1.829,1.64
59,2017-11-23,2017-12-20,0.0325,5236,2018,Y,1.082,3.004
60,2017-12-07,2017-12-20,0.015,7247,2018,Y,0.336,4.464
61,2017-12-07,2017-12-20,0.01,5216,2018,Y,0.497,2.012
62,2017-11-16,2017-12-22,0.02,7811,2018,Y,0.699,2.861
63,2017-11-24,2017-12-26,0.15,3719,2018,Y,30.812,0.487
64,2017-11-29,2017-12-27,0.05,5107,2018,Y,1.957,2.555
65,2017-10-24,2017-12-27,0.005,5125,2018,Y,0.492,1.016
66,2017-12-12,2017-12-27,0.045,7087,2018,Y,1.632,2.757
67,2017-12-14,2017-12-28,0.1,8702,2018,Y,0.906,11.038
68,2017-12-14,2018-01-02,0.01,7235,2018,Y,1.753,0.57
69,2017-12-18,2018-01-03,0.02,7157,2018,Y,0.6,3.333
70,2017-12-15,2018-01-03,0.06,5398,2018,Y,3.978,1.508
71,2017-12-20,2018-01-04,0.01,6009,2018,Y,0.739,1.353
72,2017-12-13,2018-01-10,0.01,5196,2018,Y,0.34,2.941
73,2017-12-22,2018-01-10,0.06,5027,2018,Y,1.053,5.698
74,2017-12-08,2018-01-12,0.016,5248,2018,Y,1.834,0.872
75,2017-11-09,2018-01-15,0.03,9296,2018,Y,0.526,5.703
76,2018-01-02,2018-01-16,0.1,1929,2018,Y,7.229,1.383
77,2018-01-03,2018-01-16,0.19,2224,2018,Y,0.883,21.518
78,2018-01-05,2018-01-17,0.03,7129,2018,Y,2.52,1.19
79,2018-01-05,2018-01-18,0.0025,0186,2018,Y,0.708,0.353
80,2018-01-09,2018-01-22,0.01,3379,2018,Y,0.873,1.145
81,2017-11-16,2018-01-23,0.0325,5228,2018,Y,0.929,3.498
82,2017-12-18,2018-01-24,0.04,1562,2018,Y,1.8,2.222
83,2017-12-18,2018-01-24,0.06,2593,2018,Y,5.893,1.018
84,2018-01-15,2018-01-26,0.005,0195,2018,Y,0.544,0.919
85,2018-01-22,2018-02-07,0.016,5401,2018,Y,0.796,2.01
86,2018-01-18,2018-02-08,0.01,6203,2018,Y,0.676,1.479
87,2018-01-25,2018-02-12,0.0175,5280,2018,Y,0.56,3.125
88,2018-01-11,2018-02-15,0.1,7048,2018,Y,3.782,2.644
89,2018-02-06,2018-02-20,0.0238,5176,2018,Y,1.435,1.659
90,2018-02-07,2018-02-20,0.02,0099,2018,Y,1.445,1.384
91,2017-12-14,2018-02-21,0.015,6963,2018,Y,1.053,1.425
92,2018-02-02,2018-02-21,0.01,7083,2018,Y,1.005,0.995
93,2018-01-25,2018-02-23,0.06,7668,2018,Y,4.008,1.497
94,2018-02-09,2018-02-26,0.006,0183,2018,Y,0.762,0.787
95,2018-02-13,2018-03-06,0.02,0002,2018,Y,1.493,1.34
96,2018-02-06,2018-03-07,0.04,5168,2018,Y,4.383,0.913
97,2018-02-23,2018-03-08,0.02,5140,2018,Y,1.681,1.19
98,2018-02-23,2018-03-08,0.0199,5109,2018,Y,0.865,2.301
99,2018-02-26,2018-03-09,0.0155,7231,2018,Y,1.15,1.348
100,2018-02-26,2018-03-09,0.005,0193,2018,Y,0.055,9.091
101,2018-02-22,2018-03-09,0.015,6009,2018,Y,0.742,2.022
102,2018-02-27,2018-03-12,0.01,6874,2018,Y,0.452,2.212
103,2018-02-26,2018-03-12,0.16,5819,2018,Y,16.558,0.966
104,2018-02-26,2018-03-12,0.06,5197,2018,Y,0.385,15.584
105,2018-02-26,2018-03-12,0.02,7169,2018,Y,1.088,1.838
106,2018-02-28,2018-03-13,0.025,7237,2018,Y,1.084,2.306
107,2018-02-27,2018-03-13,0.025,0166,2018,Y,1.805,1.385
108,2018-02-26,2018-03-13,0.025,7052,2018,Y,4.298,0.582
109,2018-02-28,2018-03-13,0.01,5216,2018,Y,0.416,2.404
110,2018-02-14,2018-03-13,0.03,7106,2018,Y,0.525,5.714
111,2018-02-27,2018-03-14,0.005,7107,2018,Y,0.909,0.55
112,2018-02-13,2018-03-14,0.01,7085,2018,Y,0.931,1.074
113,2018-03-01,2018-03-14,0.025,7216,2018,Y,2.351,1.063
114,2018-03-01,2018-03-14,0.03,0108,2018,Y,0.801,3.745
115,2018-02-26,2018-03-14,0.015,5021,2018,Y,0.35,4.286
116,2018-03-05,2018-03-16,0.027,7053,2018,Y,1.202,2.246
117,2018-03-05,2018-03-16,0.115,1961,2018,Y,4.119,2.792
118,2018-02-23,2018-03-16,0.045,1961,2018,Y,4.119,1.092
119,2018-03-01,2018-03-16,0.1,6645,2018,Y,0.413,24.213
120,2018-03-01,2018-03-19,0.005,5161,2018,Y,0.382,1.309
121,2018-02-28,2018-03-21,0.035,5236,2018,Y,1.079,3.244
122,2018-02-27,2018-03-21,0.08,6017,2018,Y,2.103,3.804
123,2018-03-09,2018-03-22,0.03,1198,2018,Y,0.67,4.478
124,2018-03-14,2018-03-27,0.02,5271,2018,Y,0.243,8.23
125,2018-02-26,2018-03-28,0.005,0040,2018,Y,0.161,3.106
126,2018-01-26,2018-03-28,0.005,5125,2018,Y,0.442,1.131
127,2018-03-13,2018-03-28,0.015,7247,2018,Y,0.197,7.614
128,2018-02-26,2018-03-28,0.005,5878,2018,Y,0.826,0.605
129,2018-03-15,2018-03-28,0.03,7087,2018,Y,1.439,2.085
130,2018-03-15,2018-03-28,0.04,7087,2018,Y,1.439,2.78
131,2018-03-20,2018-04-02,0.45,7195,2019,Y,0.255,176.471
132,2018-03-19,2018-04-03,0.05,3204,2018,Y,3.231,1.548
133,2018-02-27,2018-04-04,0.005,8931,2018,Y,0.375,1.333
134,2018-03-20,2018-04-04,0.01,7235,2018,Y,0.88,1.136
135,2018-03-23,2018-04-05,0.008,5066,2018,Y,0.448,1.786
136,2018-03-12,2018-04-06,0.023,5248,2018,Y,1.695,1.357
137,2018-02-28,2018-04-06,0.02,7140,2018,Y,0.629,3.18
138,2018-03-15,2018-04-10,0.01,5196,2018,Y,0.316,3.165
139,2018-03-28,2018-04-10,0.015,6963,2018,Y,0.805,1.863
140,2018-03-28,2018-04-10,0.03,6399,2018,Y,1.304,2.301
141,2018-03-16,2018-04-11,0.04,1562,2018,Y,1.682,2.378
142,2018-02-26,2018-04-12,0.02,5288,2018,Y,1.236,1.618
143,2018-04-03,2018-04-17,0.005,0112,2018,Y,0.318,1.572
144,2018-02-22,2018-04-17,0.02,4197,2018,Y,2.499,0.8
145,2018-02-22,2018-04-18,0.035,5285,2018,Y,5.038,0.695
146,2018-04-05,2018-04-18,0.015,7029,2018,Y,0.506,2.964
147,2018-02-27,2018-04-24,0.039,5007,2018,Y,1.331,2.93
148,2018-02-27,2018-04-24,0.005,0138,2018,Y,1.199,0.417
149,2018-04-13,2018-04-25,0.1597,2143,2018,Y,0.35,45.629
150,2018-02-26,2018-04-26,0.02,5592,2018,Y,0.52,3.846
151,2018-02-27,2018-05-02,1.1,3026,2018,Y,61.496,1.789
152,2018-02-27,2018-05-02,0.03,8494,2018,Y,0.603,4.975
153,2018-04-23,2018-05-04,0.0248,5227,2018,Y,1.247,1.989
154,2018-04-17,2018-05-04,0.0125,6009,2018,Y,0.744,1.68
155,2018-05-10,2018-05-07,0.0208,5120,2018,Y,0.404,5.149
156,2018-05-10,2018-05-07,0.0178,5280,2018,Y,0.534,3.333
157,2018-05-10,2018-05-07,0.1,5436,2018,Y,3.147,3.178
158,2018-05-10,2018-05-08,0.04,7129,2018,Y,2.414,1.657
159,2018-05-10,2018-05-08,0.32,3301,2018,Y,8.895,3.598
160,2018-05-10,2018-05-08,0.0194,5106,2018,Y,1.102,1.76
161,2018-05-10,2018-05-14,0.02,5131,2018,Y,1.038,1.927
162,2018-04-30,2018-05-14,0.02,7099,2018,Y,0.9,2.222
163,2018-05-10,2018-05-14,0.02,5130,2018,Y,0.795,2.516
164,2018-05-03,2018-05-16,0.0237,5176,2018,Y,1.422,1.667
165,2018-05-03,2018-05-16,0.27,3689,2018,Y,33.187,0.814
166,2018-03-29,2018-05-21,0.04,7293,2018,Y,2.032,1.969
167,2018-05-04,2018-05-21,0.04,2542,2018,Y,2.953,1.355
168,2018-05-14,2018-05-24,0.07,3816,2018,Y,5.007,1.398
169,2018-03-19,2018-05-24,0.02,7157,2018,Y,0.564,3.546
170,2018-03-14,2018-05-25,0.0035,0186,2018,Y,0.617,0.567
171,2018-05-15,2018-05-28,0.035,5665,2018,Y,1.77,1.977
172,2018-05-14,2018-05-28,0.01,5226,2018,Y,0.838,1.193
173,2018-05-15,2018-05-28,0.05,5135,2018,Y,1.314,3.805
174,2018-05-14,2018-05-28,0.0105,8125,2018,Y,2.124,0.494
175,2018-04-19,2018-05-28,0.03,7668,2018,Y,3.985,0.753
176,2018-05-14,2018-05-28,0.02,5226,2018,Y,0.838,2.387
177,2018-04-19,2018-05-28,0.05,6012,2018,Y,4.892,1.022
178,2018-05-16,2018-05-30,0.0298,5235SS,2018,Y,6.399,0.466
179,2018-05-16,2018-05-30,0.05,7081,2018,Y,0.632,7.911
180,2018-05-16,2018-05-30,0.05,6351,2018,Y,6.483,0.771
181,2018-05-16,2018-05-30,0.0572,5235SS,2018,Y,6.399,0.894
182,2018-04-13,2018-05-31,0.049,6947,2018,Y,3.553,1.379
183,2018-05-17,2018-05-31,0.16,6033,2018,Y,14.241,1.124
184,2018-05-17,2018-06-01,0.015,8869,2018,Y,2.185,0.686
185,2018-05-18,2018-06-01,0.13,5681,2018,Y,22.05,0.59
186,2018-05-21,2018-06-01,0.33,4162,2018,Y,23.245,1.42
187,2018-05-17,2018-06-01,0.19,3867,2018,Y,9.279,2.048
188,2018-05-21,2018-06-04,0.023,5121,2018,Y,0.887,2.593
189,2018-05-21,2018-06-04,0.02,0099,2018,Y,1.483,1.349
190,2018-05-22,2018-06-04,0.005,0127,2018,Y,0.934,0.535
191,2018-05-15,2018-06-04,0.005,5204,2018,Y,1.148,0.436
192,2018-05-22,2018-06-04,0.05,4588,2018,Y,5.988,0.835
193,2018-05-23,2018-06-06,0.025,5254,2018,Y,0.961,2.601
194,2018-05-24,2018-06-06,0.0194,5109,2018,Y,0.919,2.111
195,2018-05-22,2018-06-06,0.016,0166,2018,Y,2.051,0.78
196,2018-05-21,2018-06-06,0.01,5277,2018,Y,0.235,4.255
197,2018-05-24,2018-06-06,0.05,5012,2018,Y,2.023,2.472
198,2018-05-22,2018-06-07,0.006,0183,2018,Y,0.505,1.188
199,2018-05-23,2018-06-07,0.03,2038,2018,Y,3.311,0.906
200,2018-05-23,2018-06-07,0.02,2038,2018,Y,3.311,0.604
201,2018-05-23,2018-06-08,0.025,7052,2018,Y,5.169,0.484
202,2018-05-24,2018-06-08,0.012,7231,2018,Y,1.113,1.078
203,2018-05-23,2018-06-08,0.015,7052,2018,Y,5.169,0.29
204,2018-05-15,2018-06-08,0.02,5168,2018,Y,5.012,0.399
205,2018-05-23,2018-06-08,0.01,5253,2018,Y,0.631,1.585
206,2018-04-26,2018-06-08,0.25,3042,2018,Y,7.151,3.496
207,2018-05-28,2018-06-11,0.01,7167,2018,Y,0.835,1.198
208,2018-05-28,2018-06-11,0.03,7106,2018,Y,0.659,4.552
209,2018-05-24,2018-06-11,0.025,7089,2018,Y,0.626,3.994
210,2018-05-30,2018-06-11,0.02,5100,2018,Y,0.552,3.623
211,2018-05-22,2018-06-11,0.019,5279,2018,Y,1.463,1.299
212,2018-05-28,2018-06-11,0.015,7207,2018,Y,0.781,1.921
213,2018-05-31,2018-06-12,0.068,0822EA,2018,Y,1.965,3.461
214,2018-05-31,2018-06-12,0.15,3034,2018,Y,8.166,1.837
215,2018-05-16,2018-06-12,0.014,7277,2018,Y,3.198,0.438
216,2018-05-30,2018-06-12,0.27,1082,2018,Y,17.186,1.571
217,2018-05-28,2018-06-12,0.02,5197,2018,Y,0.356,5.618
218,2018-05-30,2018-06-12,0.005,0105,2018,Y,0.09,5.556
219,2018-05-30,2018-06-12,0.05,3948,2018,Y,0.454,11.013
220,2018-05-24,2018-06-12,0.12,5099,2018,Y,0.976,12.295
221,2018-05-31,2018-06-13,0.003,7285,2018,Y,0.79,0.38
222,2018-05-21,2018-06-13,0.04,3859,2018,Y,1.849,2.163
223,2018-05-22,2018-06-13,0.02,8524,2018,Y,0.331,6.042
224,2018-05-31,2018-06-13,0.025,2771,2018,Y,2.462,1.015
225,2018-05-24,2018-06-13,0.01,5269,2018,Y,0.682,1.466
226,2018-05-24,2018-06-13,0.0175,5116,2018,Y,0.975,1.795
227,2018-06-04,2018-06-14,1.95,5622,2018,Y,0.64,304.688
228,2018-05-30,2018-06-14,0.01,5152,2018,Y,0.465,2.151
229,2018-05-31,2018-06-18,0.068,2488,2018,Y,3.493,1.947
230,2018-05-31,2018-06-18,0.08,5011,2018,Y,1.143,6.999
231,2018-05-17,2018-06-18,0.2,2836,2018,Y,17.355,1.152
232,2018-06-01,2018-06-18,0.08,9598,2018,Y,2.156,3.711
233,2018-06-04,2018-06-18,0.005,7237,2018,Y,1.268,0.394
234,2018-05-30,2018-06-18,0.0074,5090,2018,Y,0.229,3.231
235,2018-06-05,2018-06-19,0.01,5216,2018,Y,0.416,2.404
236,2018-05-30,2018-06-19,0.0135,5127,2018,Y,0.627,2.153
237,2018-06-01,2018-06-20,0.025,5140,2018,Y,1.64,1.524
238,2018-05-23,2018-06-20,0.035,5236,2018,Y,1.046,3.346
239,2018-05-25,2018-06-20,0.02,0090,2018,Y,0.988,2.024
240,2018-06-06,2018-06-21,0.025,6399,2019,Y,1.193,2.096
241,2018-05-07,2018-06-21,0.005,6399,2018,Y,1.193,0.419
242,2018-06-13,2018-06-27,0.006,0089,2018,Y,0.67,0.896
243,2018-04-27,2018-06-27,0.2,5139,2018,Y,11.969,1.671
244,2018-06-12,2018-06-27,0.02,7022,2018,Y,1.971,1.015
245,2018-06-12,2018-06-27,0.01,7022,2018,Y,1.971,0.507
246,2018-06-13,2018-06-27,0.05,9016,2019,Y,0.698,7.163
247,2018-06-13,2018-06-27,0.005,0820EA,2018,Y,1.78,0.281
