,Announced,Financial Year,Subject,EX Date,Payment Date,Amount,Indicator,Unnamed: 7,Stock Code,Year,Status
827,27 Jan 2021,2020-12-31,Fourth Interim Dividend,26 Feb 2021,26 Mar 2021,0.036,Currency,View,6947,2020,Y
828,16 Oct 2020,2020-12-31,Interim Dividend,17 Nov 2020,17 Dec 2020,0.041,Currency,View,6947,2020,Y
829,14 Jul 2020,2020-12-31,Interim Dividend,25 Aug 2020,25 Sep 2020,0.037,Currency,View,6947,2020,Y
830,23 Apr 2020,2020-12-31,Interim Dividend,28 May 2020,26 Jun 2020,0.042,Currency,View,6947,2020,Y
831,22 Jan 2020,2019-12-31,Interim Dividend,27 Feb 2020,27 Mar 2020,0.044,Currency,View,6947,2019,Y
832,18 Oct 2019,2019-12-31,Interim Dividend,21 Nov 2019,19 Dec 2019,0.045,Currency,View,6947,2019,Y
833,12 Jul 2019,2019-12-31,Second interim dividend,30 Aug 2019,27 Sep 2019,0.05,Currency,View,6947,2019,Y
834,29 Apr 2019,2019-12-31,First Interim Dividend,31 May 2019,28 Jun 2019,0.043,Currency,View,6947,2019,Y
835,24 Jan 2019,2018-12-31,Interim Dividend,27 Feb 2019,29 Mar 2019,0.048,Currency,View,6947,2018,Y
836,17 Oct 2018,2018-12-31,Interim Dividend,21 Nov 2018,20 Dec 2018,0.05,Currency,View,6947,2018,Y
837,13 Jul 2018,2018-12-31,Second interim dividend,29 Aug 2018,28 Sep 2018,0.049,Currency,View,6947,2018,Y
838,13 Apr 2018,2018-12-31,First Interim Dividend,31 May 2018,29 Jun 2018,0.049,Currency,View,6947,2018,Y
839,20 May 2020,2020-06-30,Special Dividend,05 Jun 2020,19 Jun 2020,0.004,Currency,View,0131,2020,Y
840,22 Apr 2022,2021-12-31,First and Final Dividend,28 Jul 2022,19 Aug 2022,0.03,Currency,View,7528,2021,Y
841,27 Apr 2021,2020-12-31,First and Final Dividend,29 Jul 2021,20 Aug 2021,0.02,Currency,View,7528,2020,Y
842,25 Jun 2020,2019-12-31,First and Final Dividend,29 Sep 2020,23 Oct 2020,0.03,Currency,View,7528,2019,Y
843,03 Jul 2019,2018-12-31,First and Final Dividend,29 Jul 2019,16 Aug 2019,0.03,Currency,View,7528,2018,Y
844,15 Apr 2022,2021-12-31,Final Dividend,13 Jul 2022,28 Jul 2022,0.11,Currency,View,5908,2021,Y
845,21 Apr 2021,2020-12-31,Final Dividend,21 Jul 2021,05 Aug 2021,0.1,Currency,View,5908,2020,Y
846,29 Apr 2019,2018-12-31,Final Dividend,01 Jul 2019,16 Jul 2019,0.1,Currency,View,5908,2018,Y
847,05 Jul 2022,2022-03-31,Final Dividend,08 Sep 2022,22 Sep 2022,0.01,Currency,View,7169,2022,Y
848,05 Jul 2022,2022-03-31,Special Dividend,08 Sep 2022,22 Sep 2022,0.01,Currency,View,7169,2022,Y
849,24 Feb 2022,2022-03-31,Third Interim Dividend,09 Mar 2022,25 Mar 2022,0.01,Currency,View,7169,2022,Y
850,25 Nov 2021,2022-03-31,Second Interim Dividend,09 Dec 2021,24 Dec 2021,0.01,Currency,View,7169,2022,Y
851,23 Aug 2021,2022-03-31,First Interim Dividend,30 Sep 2021,22 Oct 2021,0.01,Currency,View,7169,2022,Y
852,09 Jul 2021,2021-03-31,Final Dividend,09 Sep 2021,23 Sep 2021,0.01,Currency,View,7169,2021,Y
853,26 Feb 2021,2021-03-31,Second Interim Dividend,11 Mar 2021,26 Mar 2021,0.01,Currency,View,7169,2021,Y
854,25 Nov 2020,2021-03-31,First Interim Dividend,09 Dec 2020,23 Dec 2020,0.01,Currency,View,7169,2021,Y
855,29 Jul 2020,2020-03-31,Final Dividend,09 Oct 2020,22 Oct 2020,0.005,Currency,View,7169,2020,Y
856,25 Feb 2020,2020-03-31,Third Interim Dividend,10 Mar 2020,20 Mar 2020,0.01,Currency,View,7169,2020,Y
857,27 Nov 2019,2020-03-31,Second interim dividend,10 Dec 2019,20 Dec 2019,0.01,Currency,View,7169,2020,Y
858,26 Aug 2019,2020-03-31,First Interim Dividend,30 Sep 2019,25 Oct 2019,0.015,Currency,View,7169,2020,Y
859,09 Jul 2019,2019-03-31,Final Dividend,06 Sep 2019,20 Sep 2019,0.015,Currency,View,7169,2019,Y
860,27 Feb 2019,2019-03-31,Interim Dividend,11 Mar 2019,22 Mar 2019,0.02,Currency,View,7169,2019,Y
861,27 Nov 2018,2019-03-31,Second interim dividend,07 Dec 2018,21 Dec 2018,0.02,Currency,View,7169,2019,Y
862,27 Aug 2018,2019-03-31,First Interim Dividend,27 Sep 2018,25 Oct 2018,0.015,Currency,View,7169,2019,Y
863,05 Jul 2018,2018-03-31,Final Dividend,03 Sep 2018,20 Sep 2018,0.015,Currency,View,7169,2018,Y
864,26 Feb 2018,2018-03-31,Interim Dividend,12 Mar 2018,22 Mar 2018,0.02,Currency,View,7169,2018,Y
865,24 Nov 2017,2018-03-31,Second interim dividend,08 Dec 2017,21 Dec 2017,0.015,Currency,View,7169,2018,Y
866,28 Aug 2017,2018-03-31,First Interim Dividend,20 Sep 2017,25 Oct 2017,0.02,Currency,View,7169,2018,Y
867,28 Jul 2022,2022-05-31,Third Interim Dividend,12 Aug 2022,29 Aug 2022,0.001,Currency,View,0205,2022,Y
868,30 Mar 2022,2022-05-31,Second Interim Dividend,13 Apr 2022,25 Apr 2022,0.0015,Currency,View,0205,2022,Y
869,23 Dec 2021,2022-05-31,First Interim Dividend,13 Jan 2022,28 Jan 2022,0.0015,Currency,View,0205,2022,Y
870,29 Jul 2021,2021-05-31,Fourth Interim Dividend,18 Aug 2021,09 Sep 2021,0.0015,Currency,View,0205,2021,Y
871,23 Mar 2021,2021-05-31,Third Interim Dividend,07 Apr 2021,22 Apr 2021,0.002,Currency,View,0205,2021,Y
872,06 Jan 2021,2021-05-31,Second Interim Dividend,20 Jan 2021,03 Feb 2021,0.002,Currency,View,0205,2021,Y
873,06 Jan 2021,2021-05-31,Special Dividend,20 Jan 2021,03 Feb 2021,0.0025,Currency,View,0205,2021,Y
874,24 Sep 2020,2021-05-31,First Interim Dividend,09 Oct 2020,30 Oct 2020,0.002,Currency,View,0205,2021,Y
875,29 May 2020,2020-05-31,Second Interim Dividend,15 Jun 2020,07 Jul 2020,0.0015,Currency,View,0205,2020,Y
876,22 Jan 2020,2020-05-31,First Interim Dividend,11 Feb 2020,05 Mar 2020,0.0025,Currency,View,0205,2020,Y
877,15 Nov 2019,2019-05-31,Final Dividend,29 Nov 2019,17 Dec 2019,0.004,Currency,View,0205,2019,Y
878,28 Apr 2022,2021-12-31,Final Dividend,29 Jun 2022,18 Jul 2022,0.02,Currency,View,1619,2021,Y
879,28 Apr 2021,2020-12-31,First and Final Dividend,29 Jun 2021,23 Jul 2021,0.02,Currency,View,1619,2020,Y
880,23 Jun 2020,2019-12-31,First and Final Dividend,29 Jul 2020,18 Aug 2020,0.02,Currency,View,1619,2019,Y
881,29 Jul 2019,2019-03-31,First and Final Dividend,26 Sep 2019,11 Oct 2019,0.03,Currency,View,1619,2019,Y
882,30 Jul 2018,2018-03-31,Final Dividend,07 Sep 2018,01 Oct 2018,0.03,Currency,View,1619,2018,Y
883,02 Aug 2022,2022-12-31,Interim Dividend,29 Aug 2022,23 Sep 2022,0.025,Currency,View,7233,2022,Y
884,25 Mar 2022,2021-12-31,Final Dividend,27 May 2022,16 Jun 2022,0.05,Currency,View,7233,2021,Y
885,03 Aug 2021,2021-12-31,Interim Dividend,27 Aug 2021,24 Sep 2021,0.02,Currency,View,7233,2021,Y
886,29 Mar 2021,2020-12-31,Final Dividend,28 May 2021,16 Jun 2021,0.0375,Currency,View,7233,2020,Y
887,04 Aug 2020,2020-12-31,Interim Dividend,27 Aug 2020,25 Sep 2020,0.0125,Currency,View,7233,2020,Y
888,20 May 2020,2019-12-31,Final Dividend,29 Jun 2020,15 Jul 2020,0.06,Currency,View,7233,2019,Y
889,07 Aug 2019,2019-12-31,First Interim Dividend,29 Aug 2019,25 Sep 2019,0.02,Currency,View,7233,2019,Y
890,20 Aug 2018,2018-12-31,Interim Dividend,26 Sep 2018,12 Oct 2018,0.025,Currency,View,7233,2018,Y
891,16 Aug 2022,2022-12-31,First Interim Dividend,29 Aug 2022,14 Sep 2022,0.005,Currency,View,7148,2022,Y
892,24 Mar 2022,2021-12-31,Second Interim Dividend (with Dividend Re-Investment Plan),14 Apr 2022,13 May 2022,0.018,Currency,View,7148,2021,Y
893,17 Aug 2021,2021-12-31,First Interim Dividend,30 Aug 2021,15 Sep 2021,0.005,Currency,View,7148,2021,Y
894,08 Apr 2021,2020-12-31,Second Interim Dividend (with Dividend Re-Investment Plan),21 Apr 2021,21 May 2021,0.06,Currency,View,7148,2020,Y
895,13 Aug 2020,2020-12-31,Interim Dividend,28 Aug 2020,11 Sep 2020,0.005,Currency,View,7148,2020,Y
896,30 Jun 2020,2019-12-31,Final Dividend (with Dividend Re-Investment Plan),13 Jul 2020,12 Aug 2020,0.05,Currency,View,7148,2019,Y
897,02 Oct 2019,2019-12-31,Interim Dividend (with Dividend Re-Investment Plan),15 Oct 2019,14 Nov 2019,0.01,Currency,View,7148,2019,Y
898,13 Jun 2019,2018-12-31,Final Dividend (with Dividend Re-Investment Plan),26 Jun 2019,26 Jul 2019,0.04,Currency,View,7148,2018,Y
899,22 Oct 2018,2018-12-31,First Interim Dividend,02 Nov 2018,23 Nov 2018,0.015,Currency,View,7148,2018,Y
900,16 Jun 2021,2021-06-30,Interim Dividend,05 Jul 2021,29 Jul 2021,0.01,Currency,View,3948,2021,Y
901,06 Oct 2020,2020-06-30,First and Final Dividend,11 Nov 2020,26 Nov 2020,0.01,Currency,View,3948,2020,Y
902,15 Apr 2019,2019-06-30,Special Dividend,26 Apr 2019,15 May 2019,0.05,Currency,View,3948,2019,Y
903,30 May 2018,2018-06-30,Special Dividend,12 Jun 2018,29 Jun 2018,0.05,Currency,View,3948,2018,Y
904,15 Nov 2022,2022-12-31,Second Interim Dividend,29 Nov 2022,13 Dec 2022,0.25,Currency,View,3026,2022,Y
905,24 May 2022,2022-12-31,First Interim Dividend,08 Jun 2022,22 Jun 2022,0.25,Currency,View,3026,2022,Y
906,25 Nov 2021,2021-12-31,Second Interim Dividend,09 Dec 2021,21 Dec 2021,0.25,Currency,View,3026,2021,Y
907,24 May 2021,2021-12-31,First Interim Dividend,10 Jun 2021,22 Jun 2021,0.25,Currency,View,3026,2021,Y
908,26 Nov 2020,2020-12-31,Second Interim Dividend,11 Dec 2020,24 Dec 2020,0.4,Currency,View,3026,2020,Y
909,26 Jun 2020,2020-12-31,First Interim Dividend,10 Jul 2020,24 Jul 2020,0.4,Currency,View,3026,2020,Y
910,28 Nov 2019,2019-12-31,Interim Dividend,12 Dec 2019,24 Dec 2019,0.5,Currency,View,3026,2019,Y
911,29 Apr 2019,2019-12-31,Interim Dividend,10 May 2019,17 May 2019,0.5,Currency,View,3026,2019,Y
912,27 Nov 2018,2018-12-31,Interim Dividend,10 Dec 2018,21 Dec 2018,0.9,Currency,View,3026,2018,Y
913,27 Feb 2018,2018-12-31,Interim Dividend,02 May 2018,25 May 2018,1.1,Currency,View,3026,2018,Y
914,14 Aug 2020,2020-03-31,First and Final Dividend,07 Sep 2020,28 Sep 2020,0.01,Currency,View,3417,2020,Y
915,29 Jul 2019,2019-03-31,First and Final Dividend,11 Sep 2019,01 Oct 2019,0.03,Currency,View,3417,2019,Y
916,13 Apr 2018,2018-12-31,Special Dividend,25 Apr 2018,08 May 2018,0.1597,Currency,View,2143,2018,Y
917,16 Dec 2022,2022-10-31,Third Interim Dividend,03 Jan 2023,19 Jan 2023,0.02,Currency,View,8206,2022,Y
918,15 Sep 2022,2022-10-31,Second Interim Dividend,04 Oct 2022,20 Oct 2022,0.01,Currency,View,8206,2022,Y
919,16 Jun 2022,2022-10-31,First Interim Dividend,06 Jul 2022,21 Jul 2022,0.02,Currency,View,8206,2022,Y
920,27 Jan 2022,2021-10-31,Second Interim Dividend,14 Feb 2022,28 Feb 2022,0.02,Currency,View,8206,2021,Y
921,24 Jun 2021,2021-10-31,First Interim Dividend,08 Jul 2021,23 Jul 2021,0.02,Currency,View,8206,2021,Y
922,14 Jan 2021,2020-10-31,First Interim Dividend,27 Jan 2021,10 Feb 2021,0.02,Currency,View,8206,2020,Y
923,24 Jun 2021,2021-10-31,Special Dividend,08 Jul 2021,23 Jul 2021,0.05,Currency,View,5283,2021,Y
924,25 Mar 2021,2021-10-31,First Interim Dividend,08 Apr 2021,28 Apr 2021,0.01,Currency,View,5283,2021,Y
925,17 Jan 2022,2022-02-28,Interim Dividend,07 Feb 2022,28 Feb 2022,0.005,Currency,View,0239,2022,Y
926,22 Apr 2022,2022-08-31,Interim Dividend,12 May 2022,27 May 2022,0.005,Currency,View,0227,2022,Y
927,24 Oct 2019,2019-06-30,First and Final Dividend,05 Dec 2019,20 Dec 2019,0.005,Currency,View,5253,2019,Y
928,23 May 2018,2018-06-30,Interim Dividend,08 Jun 2018,26 Jun 2018,0.01,Currency,View,5253,2018,Y
929,22 Nov 2017,2018-06-30,Interim Dividend,06 Dec 2017,21 Dec 2017,0.015,Currency,View,5253,2018,Y
930,17 Jan 2022,2022-06-30,Interim Dividend,04 Feb 2022,18 Feb 2022,0.0175,Currency,View,5036,2022,Y
931,24 Feb 2021,2021-06-30,Interim Dividend,11 Mar 2021,26 Mar 2021,0.0175,Currency,View,5036,2021,Y
932,24 Nov 2022,2022-09-30,Interim Dividend,15 Dec 2022,12 Jan 2023,0.015,Currency,View,5208,2022,Y
933,25 May 2022,2022-09-30,Interim Dividend,15 Jun 2022,07 Jul 2022,0.0175,Currency,View,5208,2022,Y
934,25 Nov 2021,2021-09-30,Interim Dividend,15 Dec 2021,12 Jan 2022,0.015,Currency,View,5208,2021,Y
935,20 May 2021,2021-09-30,Interim Dividend,18 Jun 2021,09 Jul 2021,0.015,Currency,View,5208,2021,Y
936,20 Nov 2020,2020-09-30,Second Interim Dividend,14 Dec 2020,08 Jan 2021,0.03,Currency,View,5208,2020,Y
937,17 Aug 2020,2020-09-30,First Interim Dividend,09 Sep 2020,24 Sep 2020,0.03,Currency,View,5208,2020,Y
938,21 Jan 2020,2019-09-30,Final Dividend,28 Feb 2020,16 Mar 2020,0.03,Currency,View,5208,2019,Y
939,27 Aug 2019,2019-09-30,First Interim Dividend,11 Sep 2019,27 Sep 2019,0.03,Currency,View,5208,2019,Y
940,13 Feb 2019,2018-09-30,Final Dividend,15 Mar 2019,02 Apr 2019,0.03,Currency,View,5208,2018,Y
941,20 Aug 2018,2018-09-30,First Interim Dividend,07 Sep 2018,28 Sep 2018,0.02,Currency,View,5208,2018,Y
942,20 Aug 2018,2018-09-30,Special Dividend,07 Sep 2018,28 Sep 2018,0.02,Currency,View,5208,2018,Y
943,27 Oct 2020,2020-06-30,First and Final Dividend,27 Nov 2020,10 Dec 2020,0.005,Currency,View,8877,2020,Y
944,29 Oct 2019,2019-06-30,First and Final Dividend,28 Nov 2019,12 Dec 2019,0.01,Currency,View,8877,2019,Y
945,29 Oct 2018,2018-06-30,First and Final Dividend,27 Dec 2018,22 Jan 2019,0.01,Currency,View,8877,2018,Y
946,13 Jun 2018,2019-03-31,Interim Dividend,27 Jun 2018,20 Jul 2018,0.05,Currency,View,9016,2019,Y
947,20 May 2022,2022-03-31,Interim Dividend,02 Jun 2022,16 Jun 2022,0.0325,Currency,View,5228,2022,Y
948,18 Nov 2021,2022-03-31,Interim Dividend,06 Dec 2021,16 Dec 2021,0.02,Currency,View,5228,2022,Y
949,20 May 2021,2021-03-31,Interim Dividend,08 Jun 2021,18 Jun 2021,0.0475,Currency,View,5228,2021,Y
950,19 Nov 2020,2021-03-31,Interim Dividend,04 Dec 2020,18 Dec 2020,0.025,Currency,View,5228,2021,Y
951,09 Jun 2020,2020-03-31,Second Interim Dividend,29 Jun 2020,16 Jul 2020,0.0375,Currency,View,5228,2020,Y
952,19 Nov 2019,2020-03-31,Interim Dividend,31 Dec 2019,15 Jan 2020,0.035,Currency,View,5228,2020,Y
953,11 Jun 2019,2019-03-31,Final Dividend,15 Aug 2019,28 Aug 2019,0.035,Currency,View,5228,2019,Y
954,13 Nov 2018,2019-03-31,Interim Dividend,16 Jan 2019,30 Jan 2019,0.035,Currency,View,5228,2019,Y
955,07 Jun 2018,2018-03-31,Final Dividend,03 Sep 2018,26 Sep 2018,0.035,Currency,View,5228,2018,Y
956,16 Nov 2017,2018-03-31,Interim Dividend,23 Jan 2018,08 Feb 2018,0.0325,Currency,View,5228,2018,Y
957,19 Aug 2022,2022-12-31,First Interim Dividend,14 Sep 2022,07 Oct 2022,0.01,Currency,View,0090,2022,Y
958,18 Feb 2022,2021-12-31,Second Interim Dividend,30 Mar 2022,15 Apr 2022,0.01,Currency,View,0090,2021,Y
959,20 Aug 2021,2021-12-31,First Interim Dividend,14 Sep 2021,08 Oct 2021,0.005,Currency,View,0090,2021,Y
960,24 Feb 2021,2020-12-31,Third Interim Dividend,30 Mar 2021,16 Apr 2021,0.005,Currency,View,0090,2020,Y
961,28 Aug 2020,2020-12-31,Second Interim Dividend,17 Sep 2020,09 Oct 2020,0.0025,Currency,View,0090,2020,Y
962,22 May 2020,2020-12-31,First Interim Dividend,12 Jun 2020,10 Jul 2020,0.0025,Currency,View,0090,2020,Y
963,26 Feb 2020,2019-12-31,Fourth Interim Dividend,24 Mar 2020,17 Apr 2020,0.005,Currency,View,0090,2019,Y
964,22 Nov 2019,2019-12-31,Interim Dividend,09 Dec 2019,08 Jan 2020,0.005,Currency,View,0090,2019,Y
965,16 Aug 2019,2019-12-31,Second interim dividend,17 Sep 2019,27 Sep 2019,0.01,Currency,View,0090,2019,Y
966,27 May 2019,2019-12-31,First Interim Dividend,18 Jun 2019,28 Jun 2019,0.01,Currency,View,0090,2019,Y
967,22 Feb 2019,2018-12-31,Interim Dividend,20 Mar 2019,19 Apr 2019,0.0125,Currency,View,0090,2018,Y
968,16 Nov 2018,2018-12-31,Interim Dividend,06 Dec 2018,21 Dec 2018,0.0125,Currency,View,0090,2018,Y
969,17 Aug 2018,2018-12-31,Second interim dividend,12 Sep 2018,28 Sep 2018,0.03,Currency,View,0090,2018,Y
970,25 May 2018,2018-12-31,First Interim Dividend,20 Jun 2018,29 Jun 2018,0.02,Currency,View,0090,2018,Y
971,02 Feb 2021,2021-12-31,Interim Dividend,10 Feb 2021,26 Feb 2021,0.0007,Currency,View,03025,2021,Y
972,05 Sep 2019,2019-12-31,First Interim Dividend,25 Sep 2019,10 Oct 2019,0.0016,Currency,View,03025,2019,Y
973,25 Feb 2021,2020-12-31,First Interim Dividend,12 Mar 2021,30 Mar 2021,0.035,Currency,View,7149,2020,Y
974,03 Jul 2019,2018-12-31,Final Dividend,29 Jul 2019,16 Aug 2019,0.03,Currency,View,7149,2018,Y
975,01 Oct 2018,2018-12-31,First Interim Dividend,16 Oct 2018,31 Oct 2018,0.03,Currency,View,7149,2018,Y
976,26 Apr 2022,2021-12-31,Final Dividend,14 Jun 2022,01 Jul 2022,0.01,Currency,View,5056,2021,Y
977,27 Apr 2021,2020-12-31,Final Dividend,14 Jun 2021,02 Jul 2021,0.0075,Currency,View,5056,2020,Y
978,20 May 2020,2019-12-31,Final Dividend,27 Aug 2020,21 Sep 2020,0.0062,Currency,View,5056,2019,Y
979,29 Apr 2019,2018-12-31,Final Dividend,13 Jun 2019,02 Jul 2019,0.0075,Currency,View,5056,2018,Y
980,02 Dec 2021,2022-03-31,Special Dividend,16 Dec 2021,28 Dec 2021,0.074,Currency,View,8613,2022,Y
981,29 Apr 2020,2020-03-31,Interim Dividend,15 May 2020,29 May 2020,0.0125,Currency,View,8613,2020,Y
982,29 Apr 2019,2019-03-31,First Interim Dividend,08 May 2019,17 May 2019,0.03,Currency,View,8613,2019,Y
983,06 Jul 2018,2018-03-31,First Interim Dividend,19 Jul 2018,06 Aug 2018,0.045,Currency,View,8613,2018,Y
984,05 Dec 2022,2022-12-31,Interim Dividend,16 Dec 2022,30 Dec 2022,0.0125,Currency,View,7217,2022,Y
985,06 May 2021,2020-12-31,Interim Dividend,24 May 2021,18 Jun 2021,0.015,Currency,View,7217,2020,Y
986,26 Apr 2021,2021-05-31,Interim Dividend,10 May 2021,25 May 2021,0.04,Currency,View,0100,2021,Y
987,21 Aug 2020,2021-05-31,Interim Dividend,09 Sep 2020,28 Sep 2020,0.01,Currency,View,0100,2021,Y
988,11 Sep 2019,2020-05-31,Ordinary Dividend,27 Sep 2019,24 Oct 2019,0.006,Currency,View,0100,2020,Y
989,01 Oct 2018,2019-05-31,Ordinary Dividend,11 Oct 2018,26 Oct 2018,0.006,Currency,View,0100,2019,Y
990,08 Sep 2017,2018-05-31,Ordinary Dividend,03 Oct 2017,20 Oct 2017,0.006,Currency,View,0100,2018,Y
991,03 Oct 2022,2022-03-31,Final Dividend,18 Oct 2022,18 Nov 2022,0.005,Currency,View,5081,2022,Y
992,25 Nov 2021,2022-03-31,Interim Dividend,16 Dec 2021,14 Jan 2022,0.005,Currency,View,5081,2022,Y
993,05 Oct 2021,2021-03-31,Final Dividend,18 Oct 2021,19 Nov 2021,0.005,Currency,View,5081,2021,Y
994,26 Nov 2020,2021-03-31,Interim Dividend,17 Dec 2020,15 Jan 2021,0.005,Currency,View,5081,2021,Y
995,05 Oct 2020,2020-03-31,Final Dividend,19 Oct 2020,19 Nov 2020,0.005,Currency,View,5081,2020,Y
996,28 Nov 2019,2020-03-31,Interim Dividend,12 Dec 2019,10 Jan 2020,0.0125,Currency,View,5081,2020,Y
997,06 Sep 2019,2019-03-31,Final Dividend,23 Sep 2019,18 Oct 2019,0.0175,Currency,View,5081,2019,Y
998,26 Nov 2018,2019-03-31,Interim Dividend,12 Dec 2018,11 Jan 2019,0.0125,Currency,View,5081,2019,Y
999,06 Sep 2018,2018-03-31,Final Dividend,24 Sep 2018,19 Oct 2018,0.0175,Currency,View,5081,2018,Y
1000,28 Nov 2017,2018-03-31,Interim Dividend,13 Dec 2017,12 Jan 2018,0.0125,Currency,View,5081,2018,Y
1001,22 Oct 2021,2022-02-28,Interim Dividend,23 Nov 2021,08 Dec 2021,0.015,Currency,View,6815,2022,Y
1002,16 Jan 2020,2020-02-29,Interim Dividend,05 Feb 2020,03 Mar 2020,0.015,Currency,View,6815,2020,Y
1003,15 Jun 2022,2021-12-31,Final Dividend,29 Jul 2022,18 Aug 2022,0.015,Currency,View,5101,2021,Y
1004,29 Apr 2019,2018-12-31,Final Dividend,31 Jul 2019,16 Aug 2019,0.0048,Currency,View,5101,2018,Y
1005,24 Jun 2022,2022-12-31,Interim Dividend,07 Jul 2022,22 Jul 2022,0.008,Currency,View,0190,2022,Y
1006,19 Nov 2020,2020-12-31,Interim Dividend,03 Dec 2020,18 Dec 2020,0.01,Currency,View,0190,2020,Y
1007,24 Aug 2018,2018-12-31,Interim Dividend,12 Sep 2018,04 Oct 2018,0.018,Currency,View,0190,2018,Y
1008,28 Apr 2022,2021-12-31,Final Dividend,07 Sep 2022,22 Sep 2022,0.005,Currency,View,7249,2021,Y
1009,28 May 2021,2020-12-31,Final Dividend,09 Sep 2021,27 Sep 2021,0.035,Currency,View,7249,2020,Y
1010,08 Oct 2020,2020-12-31,Interim Dividend,22 Oct 2020,06 Nov 2020,0.035,Currency,View,7249,2020,Y
1011,29 Apr 2019,2018-12-31,First and Final Dividend,22 Jul 2019,19 Aug 2019,0.005,Currency,View,7249,2018,Y
1012,29 Apr 2022,2021-12-31,Final Dividend,23 Jun 2022,14 Jul 2022,0.005,Currency,View,0065,2021,Y
1013,25 Nov 2021,2021-12-31,Second Interim Dividend,08 Dec 2021,23 Dec 2021,0.005,Currency,View,0065,2021,Y
1014,30 Aug 2021,2021-12-31,First Interim Dividend,14 Sep 2021,30 Sep 2021,0.005,Currency,View,0065,2021,Y
1015,12 May 2021,2021-12-31,Final Dividend,23 Jun 2021,08 Jul 2021,0.005,Currency,View,0065,2021,Y
1016,24 Nov 2020,2020-12-31,Second Interim Dividend,08 Dec 2020,23 Dec 2020,0.005,Currency,View,0065,2020,Y
1017,24 Aug 2020,2020-12-31,First Interim Dividend,08 Sep 2020,23 Sep 2020,0.005,Currency,View,0065,2020,Y
1018,26 Nov 2019,2019-12-31,Second interim dividend,10 Dec 2019,18 Dec 2019,0.005,Currency,View,0065,2019,Y
1019,22 Aug 2019,2019-12-31,First Interim Dividend,05 Sep 2019,19 Sep 2019,0.005,Currency,View,0065,2019,Y
1020,23 Nov 2018,2018-12-31,Second interim dividend,06 Dec 2018,20 Dec 2018,0.0075,Currency,View,0065,2018,Y
1021,28 Aug 2018,2018-12-31,Interim Dividend,12 Sep 2018,28 Sep 2018,0.0075,Currency,View,0065,2018,Y
1022,29 Oct 2019,2019-06-30,Final Dividend,31 Dec 2019,16 Jan 2020,0.01,Currency,View,2984,2019,Y
1023,25 Nov 2021,2022-06-30,Interim Dividend,10 Dec 2021,28 Dec 2021,0.01,Currency,View,7047,2022,Y
1024,26 Nov 2020,2021-06-30,Interim Dividend,11 Dec 2020,30 Dec 2020,0.0175,Currency,View,7047,2021,Y
1025,20 Nov 2019,2020-06-30,Interim Dividend,06 Dec 2019,30 Dec 2019,0.015,Currency,View,7047,2020,Y
1026,29 Nov 2018,2019-06-30,Interim Dividend,13 Dec 2018,28 Dec 2018,0.015,Currency,View,7047,2019,Y
1027,23 Nov 2017,2018-06-30,Interim Dividend,11 Dec 2017,28 Dec 2017,0.015,Currency,View,7047,2018,Y
1028,25 Nov 2022,2022-12-31,Interim Dividend,19 Dec 2022,10 Jan 2023,0.08,Currency,View,5029,2022,Y
1029,28 Apr 2022,2021-12-31,Special Dividend,22 Jun 2022,06 Jul 2022,0.03,Currency,View,5029,2021,Y
1030,28 Apr 2022,2021-12-31,Final Dividend,22 Jun 2022,06 Jul 2022,0.05,Currency,View,5029,2021,Y
1031,25 Nov 2021,2021-12-31,Interim Dividend,09 Dec 2021,23 Dec 2021,0.05,Currency,View,5029,2021,Y
1032,28 Apr 2021,2020-12-31,Final Dividend,16 Jun 2021,30 Jun 2021,0.05,Currency,View,5029,2020,Y
1033,04 Dec 2020,2020-12-31,Interim Dividend,11 Dec 2020,22 Dec 2020,0.02,Currency,View,5029,2020,Y
1034,29 Apr 2020,2019-12-31,Second Interim Dividend,07 Jul 2020,14 Jul 2020,0.015,Currency,View,5029,2019,Y
1035,19 Nov 2019,2019-12-31,Interim Dividend,06 Dec 2019,17 Dec 2019,0.01,Currency,View,5029,2019,Y
1036,29 Apr 2019,2018-12-31,Final Dividend,26 Jun 2019,16 Jul 2019,0.02,Currency,View,5029,2018,Y
1037,19 Nov 2018,2018-12-31,Interim Dividend,28 Dec 2018,15 Jan 2019,0.01,Currency,View,5029,2018,Y
1038,28 Jul 2022,2022-03-31,Final Dividend,01 Sep 2022,15 Sep 2022,0.0107,Currency,View,5306,2022,Y
1039,26 Aug 2020,2020-12-31,Interim Dividend,11 Sep 2020,28 Sep 2020,0.01,Currency,View,0084,2020,Y
1040,23 Aug 2019,2019-12-31,Interim Dividend,07 Oct 2019,29 Oct 2019,0.005,Currency,View,0084,2019,Y
1041,29 Apr 2019,2018-12-31,Final Dividend,07 Jun 2019,25 Jun 2019,0.005,Currency,View,0084,2018,Y
1042,28 Aug 2018,2018-12-31,Interim Dividend,14 Sep 2018,04 Oct 2018,0.005,Currency,View,0084,2018,Y
1043,05 May 2022,2022-12-31,First Interim Dividend,25 May 2022,10 Jun 2022,0.85,Currency,View,7229,2022,Y
