,quar_stock_code,quar_year,quar_eps,quar_dps,quar_roe(%)
1932,5274,2023,0.068,0.0,1.8
1933,5275,2018,0.039,0.01,10.100000000000001
1934,5275,2019,0.039,0.01,9.4
1935,5275,2020,-0.013,0.0,-3.3
1936,5275,2021,-0.063,0.0,-16.9
1937,5275,2022,-0.027,0.0,-7.8
1938,5276,2018,0.05,0.018,13.1
1939,5276,2019,0.047,0.018,11.4
1940,5276,2020,0.053,0.02,12.0
1941,5276,2021,0.051,0.02,11.0
1942,5276,2022,0.029,0.008,6.5
1943,5277,2018,0.016,0.01,10.6
1944,5277,2019,0.023,0.01,15.4
1945,5277,2020,0.03,0.012,17.7
1946,5277,2021,0.022,0.015,11.6
1947,5277,2022,0.023,0.015,12.1
1948,5277,2023,0.007,0.0,3.4
1949,5278,2018,0.061,0.0,9.8
1950,5278,2019,0.048,0.0,8.2
1951,5278,2020,0.038,0.0,6.2
1952,5278,2021,0.056,0.01,8.7
1953,5278,2022,0.045,0.0,6.6
1954,5279,2018,0.266,0.08,19.8
1955,5279,2019,0.314,0.075,24.9
1956,5279,2020,0.186,0.054,20.9
1957,5279,2021,0.034,0.0,3.3
1958,5279,2022,-0.295,0.0,-49.2
1959,5279,2023,-0.028,0.0,-5.7
1960,5280,2018,0.074,0.0,7.4
1961,5280,2019,0.067,0.0,6.8
1962,5280,2020,0.063,0.03,6.1
1963,5280,2021,0.07,0.068,6.8
1964,5280,2022,0.15,0.068,14.0
1965,5280,2023,0.03,0.029,2.8
1966,5281,2018,0.026,0.01,5.8
1967,5281,2019,0.027,0.0,5.7
1968,5281,2020,0.005,0.0,1.1
1969,5281,2021,0.005,0.0,1.2000000000000002
1970,5281,2022,-0.002,0.0,-0.30000000000000004
1971,5283,2018,0.015,0.0,1.3
1972,5283,2019,0.078,0.0,7.2
1973,5283,2020,0.034,0.0,2.9000000000000004
1974,5283,2021,0.006,0.06,0.3999999999999999
1975,5283,2022,-0.098,0.0,-9.2
1976,5284,2018,0.346,0.17,6.700000000000001
1977,5284,2019,0.194,0.0,3.8000000000000003
1978,5284,2020,0.065,0.0,1.3
1979,5284,2021,0.465,0.18,8.4
1980,5284,2022,-0.314,0.14,-5.7
1981,5285,2018,1.838,0.192,14.5
1982,5285,2019,-0.029,0.0,-1.5
1983,5285,2020,0.172,0.094,8.7
1984,5285,2021,0.328,0.224,15.7
1985,5285,2022,0.278,0.1,12.2
1986,5286,2018,0.105,0.0,18.3
1987,5286,2019,0.107,0.03,16.4
1988,5286,2020,0.072,0.0,14.0
1989,5286,2021,0.075,0.02,7.8
1990,5286,2022,0.058,0.02,5.0
1991,5288,2018,0.412,0.06,5.199999999999999
1992,5288,2019,0.088,0.03,6.199999999999999
1993,5288,2020,-0.07,0.01,-5.3
1994,5288,2021,0.021,0.01,1.5
1995,5288,2022,0.031,0.01,2.3000000000000003
1996,5289,2019,0.037,0.0,6.8
1997,5289,2020,0.047,0.0,8.1
1998,5289,2021,0.034,0.015,7.9
1999,5289,2022,0.021,0.0,7.3
2000,5289,2023,0.008,0.0,2.7
2001,5291,2019,0.026,0.012,8.0
2002,5291,2020,0.025,0.014,6.7
2003,5291,2021,0.042,0.018,10.8
2004,5291,2022,0.021,0.005,5.300000000000001
2005,5292,2019,0.057,0.0,13.7
2006,5292,2020,0.127,0.02,28.5
2007,5292,2021,0.128,0.017,33.9
2008,5292,2022,0.097,0.029,30.4
2009,5292,2023,0.027,0.0,7.4
2010,5293,2020,0.17,0.03,11.8
2011,5293,2021,0.128,0.04,8.3
2012,5293,2022,0.081,0.025,7.1
2013,5293,2023,0.081,0.01,6.9
2014,5295,2019,0.012,0.01,9.0
2015,5295,2020,0.029,0.01,14.7
2016,5295,2021,0.021,0.02,10.4
2017,5295,2022,0.021,0.01,10.4
2018,5296,2020,0.036,0.007,34.1
2019,5296,2021,0.069,0.03,41.1
2020,5296,2022,0.041,0.018,25.9
2021,5297,2021,0.026,0.01,9.7
2022,5297,2022,-0.094,0.0,-39.6
2023,5299,2021,0.01,0.01,1.0
2024,5299,2022,0.027,0.034,2.8
2025,5300,2021,0.08,0.076,13.6
2026,5300,2022,0.055,0.015,8.3
2027,5301,2021,0.016,0.016,18.6
2028,5301,2022,0.031,0.019,14.0
2029,5302,2022,0.186,0.0,8.4
2030,5302,2023,0.068,0.02,11.299999999999999
2031,5303,2021,0.119,0.018,5.4
2032,5303,2022,0.044,0.01,6.1
2033,5305,2021,0.034,0.013,18.8
2034,5305,2022,0.026,0.005,7.9
2035,5306,2022,0.016,0.0,6.8
2036,5306,2023,0.014,0.011,4.3
2037,5347,2018,0.657,0.533,6.5
2038,5347,2019,0.797,1.0,7.800000000000001
2039,5347,2020,0.631,0.8,6.6
2040,5347,2021,0.641,0.4,6.7
2041,5347,2022,0.463,0.2,4.7
2042,5371,2018,-0.422,0.0,-12.9
2043,5371,2019,-0.242,0.0,-8.1
2044,5371,2020,-0.102,0.0,-3.7999999999999994
2045,5371,2021,-0.245,0.0,-9.299999999999999
2046,5371,2022,-0.197,0.0,-8.2
2047,5398,2018,0.209,0.12,6.8
2048,5398,2019,0.286,0.12,8.9
2049,5398,2020,0.15,0.06,4.5
2050,5398,2021,0.234,0.0,6.6
2051,5398,2022,0.318,0.12,8.4
2052,5398,2023,0.453,0.44,10.5
2053,5401,2018,0.117,0.016,5.0
2054,5401,2019,0.233,0.028,8.0
2055,5401,2020,0.064,0.0,1.9
2056,5401,2021,-0.036,0.0,-1.1
2057,5401,2022,-0.072,0.0,-2.5999999999999996
2058,5436,2018,0.228,0.3,5.9
2059,5436,2019,0.413,0.1,10.5
2060,5436,2020,0.311,0.1,7.7
2061,5436,2021,0.505,0.0,13.5
2062,5436,2022,0.374,0.0,9.5
2063,5436,2023,0.233,0.1,5.6
2064,5517,2018,0.16,0.15,6.6
2065,5517,2019,0.144,0.15,5.9
2066,5517,2020,-0.22,0.0,-10.4
2067,5517,2021,-0.209,0.0,-10.8
2068,5517,2022,-0.02,0.0,-1.1
2069,5533,2018,-0.048,0.0,-2.3
2070,5533,2019,-0.257,0.0,-14.0
2071,5533,2020,0.026,0.015,1.5
2072,5533,2021,-0.136,0.0,-7.9
2073,5533,2022,-0.028,0.0,-1.7
2074,5568,2018,-0.109,0.03,-7.7
2075,5568,2019,-0.032,0.0,-2.3
2076,5568,2020,0.034,0.0,2.5
2077,5568,2021,-0.048,0.0,-3.5
2078,5568,2022,0.078,0.2,5.5
2079,5576,2018,0.05,0.0,3.3
2080,5576,2019,0.007,0.0,0.7
2081,5576,2020,0.009,0.0,0.7000000000000001
2082,5576,2021,0.023,0.0,2.1
2083,5576,2022,0.024,0.0,2.2
2084,5592,2018,-0.027,0.02,-2.5
2085,5592,2019,-0.034,0.0,-3.2
2086,5592,2020,-0.048,0.0,-4.6
2087,5592,2021,-0.012,0.0,-1.2
2088,5592,2022,-0.016,0.0,-1.5
2089,5606,2018,0.358,0.02,7.3
2090,5606,2019,0.306,0.03,5.9
2091,5606,2020,0.013,0.02,0.39999999999999997
2092,5606,2021,0.182,0.17,4.3
2093,5606,2022,0.155,0.05,3.7
2094,5614,2018,0.225,0.0,26.400000000000002
2095,5614,2019,0.082,0.0,8.700000000000001
2096,5614,2020,0.182,0.0,15.9
2097,5614,2021,0.044,0.0,3.8
2098,5614,2022,-0.059,0.0,-5.1
2099,5622,2018,2.27,1.95,199.7
2100,5622,2019,-0.014,0.0,-1.5
2101,5622,2020,-0.019,0.0,-1.8
2102,5622,2021,-0.034,0.0,-3.5
2103,5622,2022,0.002,0.0,0.2
2104,5649,2018,0.004,0.0,0.6
2105,5649,2019,-0.064,0.0,-13.100000000000001
2106,5649,2020,-0.05,0.0,-12.0
2107,5649,2021,0.004,0.0,0.0
2108,5649,2022,-0.02,0.0,-4.1
2109,5665,2018,0.488,0.035,23.4
2110,5665,2019,-0.275,0.0,-13.4
2111,5665,2020,-1.038,0.0,-95.30000000000001
2112,5665,2021,0.08,0.0,6.5
2113,5665,2022,-0.159,0.0,-17.1
2114,5665,2023,-0.108,0.0,-11.4
2115,5673,2018,-0.407,0.0,-22.6
2116,5673,2019,-0.067,0.0,-4.4
2117,5673,2020,-0.528,0.0,-80.6
2118,5673,2021,-0.108,0.0,-23.7
2119,5673,2022,0.467,0.003,34.4
2120,5673,2023,0.034,0.0,10.5
2121,5681,2018,0.855,0.7,14.399999999999999
2122,5681,2019,0.835,0.85,14.0
2123,5681,2020,0.278,0.38,5.0
2124,5681,2021,0.533,0.7,9.5
2125,5681,2022,0.636,0.36,11.2
2126,5703,2018,0.301,0.075,13.5
2127,5703,2019,0.079,0.025,3.0
2128,5703,2020,-0.255,0.0,-11.5
2129,5703,2021,-0.007,0.0,-0.30000000000000004
2130,5703,2022,0.001,0.0,0.0
2131,5789,2018,0.064,0.0,7.5
2132,5789,2019,0.041,0.0,4.7
2133,5789,2020,0.026,0.0,3.0
2134,5789,2021,0.051,0.0,5.9
2135,5789,2022,0.055,0.0,6.3
2136,5797,2018,0.279,0.06,6.6
2137,5797,2019,-0.009,0.05,-0.19999999999999998
2138,5797,2020,0.149,0.0,3.8000000000000003
2139,5797,2021,0.79,0.0,17.8
2140,5797,2022,0.154,0.0,2.3
2141,5819,2018,1.29,0.48,11.2
2142,5819,2019,1.302,0.5,10.7
2143,5819,2020,1.219,0.36,9.4
2144,5819,2021,1.397,0.5,10.0
2145,5819,2022,1.606,0.55,10.9
2146,5819,2023,0.479,0.0,3.1
2147,5827,2018,0.253,0.07,10.3
2148,5827,2019,0.367,0.08,13.6
2149,5827,2020,0.274,0.08,9.3
2150,5827,2021,0.278,0.035,11.0
2151,5827,2022,0.168,0.05,12.1
2152,5827,2023,0.024,0.0,1.6
2153,5843,2018,-0.382,0.042,-19.5
2154,5843,2019,0.052,0.368,3.0
2155,5843,2020,0.065,0.0,3.5
2156,5843,2021,0.104,0.045,5.5
2157,5843,2022,0.05,0.025,2.6
2158,5878,2018,0.042,0.02,10.0
2159,5878,2019,0.05,0.02,12.5
2160,5878,2020,0.026,0.012,5.9
2161,5878,2021,0.012,0.006,2.6
2162,5878,2022,0.024,0.01,5.0
2163,5908,2018,0.283,0.1,7.699999999999999
2164,5908,2019,0.248,0.1,6.5
2165,5908,2020,0.303,0.0,7.3
2166,5908,2021,0.579,0.001,12.7
2167,5908,2022,0.498,0.001,10.0
2168,5916,2018,0.139,0.02,10.5
2169,5916,2019,0.084,0.02,9.0
2170,5916,2020,0.04,0.01,3.9
2171,5916,2021,0.285,0.07,22.7
2172,5916,2022,0.172,0.0,11.1
2173,5983,2018,0.424,0.06,10.899999999999999
2174,5983,2019,0.564,0.13,13.2
2175,5983,2020,0.404,0.11,8.9
2176,5983,2021,0.43,0.2,8.8
2177,5983,2022,0.573,0.16,11.3
2178,6009,2018,-0.053,0.062,-3.8999999999999995
2179,6009,2019,-0.031,0.062,-2.8
2180,6009,2020,-0.037,0.066,-3.5
2181,6009,2021,0.003,0.06,0.30000000000000027
2182,6009,2022,0.204,0.098,13.8
2183,6012,2018,0.228,0.2,24.9
2184,6012,2019,0.194,0.2,21.4
2185,6012,2020,0.178,0.17,19.8
2186,6012,2021,0.168,0.17,19.1
2187,6012,2022,0.12,0.15,14.3
2188,6017,2018,0.288,0.08,9.0
2189,6017,2019,0.261,0.08,7.800000000000001
2190,6017,2020,0.173,0.07,5.2
2191,6017,2021,0.097,0.0,2.9
2192,6017,2022,0.2,0.0,5.800000000000001
2193,6017,2023,0.086,0.0,2.4
2194,6033,2018,0.915,0.72,14.1
2195,6033,2019,0.978,0.82,14.7
2196,6033,2020,1.016,1.27,15.6
2197,6033,2021,1.005,0.82,15.5
2198,6033,2022,0.623,0.5,9.5
2199,6068,2018,0.088,0.0,5.8
2200,6068,2019,0.101,0.02,15.799999999999999
2201,6068,2020,0.072,0.01,10.200000000000001
2202,6068,2021,0.015,0.0,1.8000000000000003
2203,6068,2022,0.038,0.01,4.9
2204,6068,2023,0.106,0.06,12.799999999999999
2205,6084,2018,0.007,0.03,0.6
2206,6084,2019,0.008,0.02,0.6000000000000001
2207,6084,2020,-0.027,0.0,-2.6
2208,6084,2021,-0.182,0.0,-19.4
2209,6084,2022,0.009,0.0,1.0
2210,6114,2018,0.119,0.05,4.5
2211,6114,2019,0.141,0.035,5.2
2212,6114,2020,0.074,0.04,2.6
2213,6114,2021,0.132,0.03,4.6
2214,6114,2022,0.188,0.035,6.1
2215,6139,2018,0.358,0.002,30.7
2216,6139,2019,0.442,0.002,30.4
2217,6139,2020,0.438,0.001,25.3
2218,6139,2021,0.494,0.001,24.1
2219,6139,2022,0.291,0.0,12.6
2220,6149,2018,0.076,0.0,2.0
2221,6149,2019,0.046,0.0,1.3
2222,6149,2020,-0.027,0.0,-0.8
2223,6149,2021,0.072,0.0,2.1
2224,6149,2022,0.062,0.0,1.7999999999999998
2225,6173,2018,-0.139,0.0,-8.8
2226,6173,2019,0.017,0.0,0.8999999999999997
2227,6173,2020,0.017,0.0,0.9999999999999999
2228,6173,2021,0.026,0.0,1.7999999999999998
2229,6173,2022,-0.012,0.0,-0.9
2230,6181,2018,0.107,0.0,6.300000000000001
2231,6181,2019,0.063,0.0,3.6
2232,6181,2020,0.034,0.0,1.9
2233,6181,2021,0.005,0.0,0.20000000000000004
2234,6181,2022,0.141,0.0,7.6
2235,6181,2023,-0.018,0.0,-1.0
2236,6203,2018,0.058,0.01,3.8
2237,6203,2019,-0.423,0.0,-43.8
2238,6203,2020,-0.818,0.0,94.3
2239,6203,2021,-0.516,0.0,127.1
2240,6203,2022,-0.105,0.0,2.8000000000000003
2241,6203,2023,-0.015,0.0,0.0
2242,6262,2018,0.021,0.03,1.9
2243,6262,2019,0.028,0.01,4.3
2244,6262,2020,0.077,0.085,11.0
2245,6262,2021,0.182,0.22,26.5
2246,6262,2022,0.158,0.16,23.5
2247,6351,2018,0.332,0.275,26.5
2248,6351,2019,0.311,0.275,23.700000000000003
2249,6351,2020,0.285,0.275,21.1
2250,6351,2021,0.224,0.24,16.5
2251,6351,2022,0.328,0.15,23.6
2252,6399,2018,0.148,0.125,116.5
2253,6399,2019,0.089,0.09,73.5
2254,6399,2020,0.126,0.075,84.6
2255,6399,2021,0.104,0.08,54.6
2256,6399,2022,0.088,0.068,41.4
2257,6399,2023,0.039,0.03,17.4
2258,6432,2018,0.138,0.2,4.5
2259,6432,2019,0.22,0.2,7.3
2260,6432,2020,0.178,0.2,5.9
2261,6432,2021,0.217,0.25,7.2
2262,6432,2022,0.122,0.15,4.4
2263,6432,2023,0.175,0.0,5.9
2264,6459,2018,0.428,0.0,9.1
2265,6459,2019,0.243,0.0,6.1
2266,6459,2020,0.17,0.0,5.5
2267,6459,2021,0.23,0.0,7.0
2268,6459,2022,0.146,0.08,4.4
2269,6459,2023,0.001,0.05,0.09999999999999998
2270,6483,2018,0.016,0.03,1.4
2271,6483,2019,0.038,0.011,3.0
2272,6483,2020,0.145,0.032,10.5
2273,6483,2021,0.163,0.088,11.7
2274,6483,2022,0.056,0.105,4.0
2275,6491,2018,0.112,0.09,4.1
2276,6491,2019,0.212,0.09,7.6
2277,6491,2020,0.101,0.09,3.5
2278,6491,2021,0.179,0.12,6.199999999999999
2279,6491,2022,0.37,0.15,12.2
2280,6491,2023,0.149,0.0,4.7
2281,6521,2018,0.179,0.07,4.8
2282,6521,2019,0.151,0.025,4.7
2283,6521,2020,0.095,0.01,2.9
2284,6521,2021,0.112,0.015,3.4000000000000004
2285,6521,2022,0.115,0.0,3.4
2286,6556,2018,0.283,0.145,11.6
2287,6556,2019,-0.167,0.025,-7.4
2288,6556,2020,-0.185,0.025,-8.799999999999999
2289,6556,2021,0.449,0.145,19.4
2290,6556,2022,-0.118,0.025,-5.699999999999999
2291,6599,2018,0.075,0.04,5.2
2292,6599,2019,0.078,0.04,6.3
2293,6599,2020,0.03,0.015,2.4000000000000004
2294,6599,2021,0.061,0.03,4.8999999999999995
2295,6599,2022,0.062,0.0,4.9
2296,6633,2019,0.043,0.016,10.1
2297,6633,2020,0.031,0.006,6.8
2298,6633,2021,0.024,0.007,4.7
2299,6633,2022,0.035,0.0,6.6
2300,6645,2018,0.434,0.25,28.8
2301,6645,2019,0.447,0.25,25.9
2302,6645,2020,0.494,0.25,25.0
2303,6645,2021,0.386,0.2,17.9
2304,6645,2022,0.306,0.25,13.2
2305,6645,2023,0.256,4.57,10.3
2306,6718,2018,0.125,0.06,3.8
2307,6718,2019,0.134,0.06,4.2
2308,6718,2020,0.1,0.03,3.1
2309,6718,2021,0.096,0.06,2.9
2310,6718,2022,0.076,0.04,2.4
2311,6718,2023,0.101,0.03,3.0
2312,6742,2018,0.079,0.05,4.800000000000001
2313,6742,2019,0.06,0.05,3.6
2314,6742,2020,0.008,0.0,0.6
2315,6742,2021,-0.017,0.045,-1.0
2316,6742,2022,0.155,0.045,9.0
2317,6742,2023,0.021,0.0,1.2
2318,6769,2018,0.012,0.001,5.9
2319,6769,2019,0.001,0.001,0.5
2320,6769,2020,0.008,0.0,3.5999999999999996
2321,6769,2021,0.01,0.0,4.6
2322,6769,2022,0.011,0.0,4.8
2323,6769,2023,0.005,0.0,1.9000000000000001
2324,6807,2018,-0.379,0.005,-12.2
2325,6807,2019,-0.128,0.0,-4.3
2326,6807,2020,0.015,0.0,0.39999999999999974
2327,6807,2021,-0.02,0.0,-0.7
2328,6807,2022,-0.02,0.0,-0.7000000000000001
2329,6815,2018,0.075,0.0,3.3
2330,6815,2019,0.237,0.0,9.8
2331,6815,2020,0.264,0.015,10.0
2332,6815,2021,0.33,0.0,11.1
2333,6815,2022,0.183,0.015,5.800000000000001
2334,6815,2023,0.116,0.018,3.4
2335,6874,2018,0.002,0.0,0.10000000000000009
2336,6874,2019,0.031,0.0,5.000000000000001
2337,6874,2020,0.06,0.0,9.2
2338,6874,2021,0.22,0.015,26.599999999999998
2339,6874,2022,0.033,0.015,3.7
2340,6874,2023,0.007,0.0,0.8
2341,6888,2018,-0.555,0.095,-26.000000000000004
2342,6888,2019,0.149,0.095,8.1
2343,6888,2020,0.04,0.07,2.4000000000000004
2344,6888,2021,0.089,0.095,4.6
2345,6888,2022,-0.023,0.05,-1.3
2346,6939,2018,0.064,0.022,7.0
2347,6939,2019,0.056,0.02,5.9
2348,6939,2020,0.072,0.018,7.0
2349,6939,2021,0.07,0.022,6.5
2350,6939,2022,0.073,0.0,6.6
2351,6947,2018,0.198,0.196,220.2
2352,6947,2019,0.184,0.182,217.0
2353,6947,2020,0.157,0.156,196.3
2354,6947,2021,0.15,0.149,186.9
2355,6947,2022,0.093,0.091,126.3
2356,6963,2018,0.109,0.041,12.0
2357,6963,2019,0.088,0.044,10.2
2358,6963,2020,0.063,0.026,6.9
2359,6963,2021,0.119,0.042,12.5
2360,6963,2022,0.044,0.02,8.0
2361,6963,2023,0.016,0.005,2.6
2362,6971,2018,0.129,0.0,8.6
2363,6971,2019,0.183,0.0,11.0
2364,6971,2020,0.234,0.0,12.6
2365,6971,2021,0.207,0.0,12.8
2366,6971,2022,0.168,0.03,16.8
2367,6971,2023,0.033,0.0,2.8
2368,7006,2018,0.128,0.06,2.0000000000000004
2369,7006,2019,0.199,0.06,3.3
2370,7006,2020,0.174,0.06,2.9000000000000004
2371,7006,2021,0.551,0.139,10.9
2372,7006,2022,0.183,0.06,5.5
2373,7006,2023,0.054,0.0,1.5
2374,7016,2018,0.047,0.0,2.4000000000000004
2375,7016,2019,-0.02,0.0,-1.1
2376,7016,2020,-0.056,0.0,-3.2
2377,7016,2021,0.089,0.018,4.9
2378,7016,2022,0.043,0.018,2.4000000000000004
2379,7016,2023,-0.0,0.0,0.0
2380,7022,2018,0.136,0.06,23.8
2381,7022,2019,0.067,0.05,15.1
2382,7022,2020,0.076,0.075,17.3
2383,7022,2021,0.079,0.075,17.700000000000003
2384,7022,2022,0.05,0.05,11.2
2385,7025,2018,0.047,0.0,4.0
2386,7025,2019,-0.063,0.0,-5.8
2387,7025,2020,-0.099,0.03,-10.1
2388,7025,2021,-0.12,0.0,-13.8
2389,7025,2022,0.046,0.0,4.000000000000001
2390,7025,2023,-0.006,0.0,-0.7
2391,7029,2018,0.105,0.015,7.1
2392,7029,2019,0.287,0.02,15.7
2393,7029,2020,0.206,0.06,10.2
2394,7029,2021,0.265,0.04,11.9
2395,7029,2022,0.275,0.1,11.2
2396,7033,2018,0.098,0.015,3.9
2397,7033,2019,0.096,0.035,3.8000000000000003
2398,7033,2020,0.066,0.03,2.5
2399,7033,2021,0.39,0.035,17.4
2400,7033,2022,0.073,0.03,7.1000000000000005
2401,7034,2018,0.333,0.08,9.4
2402,7034,2019,0.407,0.09,12.4
2403,7034,2020,0.354,0.065,12.0
2404,7034,2021,0.243,0.055,13.4
2405,7034,2022,0.211,0.038,10.4
2406,7035,2018,0.064,0.0,10.6
2407,7035,2019,0.053,0.0,12.7
2408,7035,2020,0.057,0.0,12.5
2409,7035,2021,0.04,0.0,8.1
2410,7035,2022,0.078,0.0,14.3
2411,7047,2018,0.053,0.0,7.0
2412,7047,2019,0.039,0.015,4.8
2413,7047,2020,0.087,0.015,10.500000000000002
2414,7047,2021,0.065,0.018,7.0
2415,7047,2022,0.011,0.01,2.4
2416,7047,2023,0.007,0.01,1.2
2417,7048,2018,0.193,0.21,9.3
2418,7048,2019,0.157,0.2,7.5
2419,7048,2020,0.024,0.1,1.0
2420,7048,2021,-0.111,0.05,-6.3
2421,7048,2022,-0.003,0.05,-0.10000000000000009
2422,7048,2023,0.052,0.04,3.4
2423,7050,2018,0.095,0.02,13.4
2424,7050,2019,0.054,0.015,8.799999999999999
2425,7050,2020,0.028,0.012,4.5
2426,7050,2021,0.092,0.01,13.6
2427,7050,2022,0.014,0.003,3.9
2428,7052,2018,0.271,0.115,29.1
2429,7052,2019,0.244,0.115,22.6
2430,7052,2020,0.114,0.05,9.6
2431,7052,2021,0.082,0.025,6.7
2432,7052,2022,0.234,0.1,17.599999999999998
2433,7052,2023,0.074,0.025,5.3
2434,7053,2018,0.019,0.054,1.0
2435,7053,2019,-0.044,0.018,-4.2
2436,7053,2020,-0.082,0.0,-8.600000000000001
2437,7053,2021,-0.041,0.012,-4.5
2438,7053,2022,0.309,0.036,25.3
2439,7053,2023,0.003,0.027,0.3
2440,7060,2018,0.172,0.1,3.2
2441,7060,2019,0.18,0.1,3.2
2442,7060,2020,0.14,0.08,2.5
2443,7060,2021,0.239,0.09,4.0
2444,7060,2022,0.318,0.03,5.1
2445,7062,2018,0.04,0.0,1.2000000000000002
2446,7062,2019,0.047,0.0,1.3
2447,7062,2020,0.712,0.1,19.0
2448,7062,2021,0.631,0.05,14.600000000000001
2449,7062,2022,0.373,0.0,7.800000000000001
2450,7076,2018,0.089,0.04,6.3
2451,7076,2019,0.07,0.02,4.9
2452,7076,2020,0.115,0.04,7.7
2453,7076,2021,0.181,0.04,11.3
2454,7076,2022,0.021,0.0,1.1999999999999997
2455,7078,2018,0.028,0.02,3.2
2456,7078,2019,0.014,0.0,1.8
2457,7078,2020,-0.173,0.0,-28.700000000000003
2458,7078,2021,-0.115,0.0,-22.5
2459,7078,2022,-0.097,0.0,-23.7
2460,7078,2023,-0.047,0.0,-14.6
2461,7081,2018,0.164,0.16,8.2
2462,7081,2019,-0.572,0.085,-47.5
2463,7081,2020,0.105,0.11,7.7
2464,7081,2021,0.202,0.125,42.0
2465,7081,2022,0.028,0.019,9.0
2466,7082,2018,-0.017,0.0,-3.6000000000000005
2467,7082,2019,-0.073,0.012,-17.6
2468,7082,2020,-0.034,0.0,-8.6
2469,7082,2021,0.007,0.012,2.0
2470,7082,2022,-0.05,0.0,-15.1
2471,7082,2023,-0.002,0.0,-0.7
2472,7083,2018,0.174,0.01,4.0
2473,7083,2019,0.057,0.02,1.7
2474,7083,2020,0.067,0.02,2.6
2475,7083,2021,0.15,0.02,6.1
2476,7083,2022,0.27,0.02,9.9
2477,7083,2023,0.063,0.02,2.1
2478,7084,2018,0.146,0.045,11.6
2479,7084,2019,0.134,0.045,9.1
2480,7084,2020,0.148,0.045,11.8
2481,7084,2021,0.153,0.035,14.0
2482,7084,2022,0.089,0.035,9.0
2483,7084,2023,0.072,0.0,6.800000000000001
2484,7085,2018,0.025,0.01,1.4
2485,7085,2019,0.161,0.01,8.6
2486,7085,2020,0.042,0.005,2.0000000000000004
2487,7085,2021,-0.211,0.0,-12.1
2488,7085,2022,-0.114,0.0,-7.4
2489,7085,2023,0.064,0.0,4.1
2490,7087,2018,0.562,0.2,20.5
2491,7087,2019,0.631,0.23,20.1
2492,7087,2020,0.398,0.138,20.9
2493,7087,2021,0.293,0.111,19.2
2494,7087,2022,0.212,0.065,12.5
2495,7087,2023,0.113,0.045,6.300000000000001
2496,7088,2018,0.215,0.04,15.5
2497,7088,2019,0.229,0.06,14.7
2498,7088,2020,0.221,0.09,13.0
2499,7088,2021,0.122,0.05,7.1
2500,7088,2022,0.317,0.08,16.8
2501,7089,2018,0.321,0.115,19.400000000000002
2502,7089,2019,0.435,0.155,22.0
2503,7089,2020,0.421,0.14,18.799999999999997
2504,7089,2021,0.215,0.08,9.0
2505,7089,2022,0.244,0.065,12.4
2506,7090,2018,0.5,0.135,16.0
2507,7090,2019,0.185,0.037,12.899999999999999
2508,7090,2020,0.119,0.045,12.4
2509,7090,2021,0.126,0.115,12.2
2510,7090,2022,0.139,0.03,12.9
2511,7091,2018,0.142,0.068,8.0
2512,7091,2019,0.147,0.045,8.4
2513,7091,2020,0.116,0.035,6.300000000000001
2514,7091,2021,0.149,0.045,7.8
2515,7091,2022,0.161,0.02,7.6
2516,7095,2018,0.112,0.06,10.4
2517,7095,2019,0.095,0.05,42.8
2518,7095,2020,0.119,0.0,9.9
2519,7095,2021,0.158,0.0,12.2
2520,7095,2022,0.113,0.0,8.2
2521,7099,2018,0.163,0.022,9.299999999999999
2522,7099,2019,0.034,0.02,2.1
2523,7099,2020,0.036,0.0,2.0999999999999996
2524,7099,2021,-0.001,0.0,2.7755575615628914e-17
2525,7099,2022,0.006,0.0,0.30000000000000004
2526,7099,2023,0.019,0.0,1.2
2527,7100,2018,0.154,0.14,37.0
2528,7100,2019,0.169,0.16,46.3
2529,7100,2020,0.187,0.17,48.1
2530,7100,2021,0.203,0.2,46.7
2531,7100,2022,0.204,0.12,42.0
2532,7103,2018,0.115,0.035,6.4
2533,7103,2019,0.149,0.045,7.8
2534,7103,2020,0.17,0.045,8.3
2535,7103,2021,0.116,0.045,5.300000000000001
2536,7103,2022,0.122,0.0,5.4
2537,7106,2018,0.162,0.08,10.1
2538,7106,2019,0.151,0.015,11.8
2539,7106,2020,0.402,0.0,36.7
2540,7106,2021,1.475,0.318,114.9
2541,7106,2022,0.282,0.11,14.9
2542,7106,2023,0.002,0.0,0.1
2543,7107,2018,0.047,0.025,6.1000000000000005
2544,7107,2019,0.061,0.017,7.6
2545,7107,2020,0.042,0.015,5.199999999999999
2546,7107,2021,0.077,0.027,9.1
2547,7107,2022,0.076,0.028,8.4
2548,7107,2023,0.048,0.005,5.1
2549,7113,2018,0.344,0.17,19.7
2550,7113,2019,0.145,0.075,14.9
2551,7113,2020,0.384,0.185,43.8
2552,7113,2021,0.984,0.651,124.30000000000001
2553,7113,2022,0.029,0.012,4.3
2554,7113,2023,-0.021,0.0,-3.1
2555,7117,2018,0.025,0.008,3.1
2556,7117,2019,-0.019,0.0,-2.4
2557,7117,2020,-0.002,0.0,-2.220446049250313e-16
2558,7117,2021,0.011,0.0,1.5
2559,7117,2022,0.039,0.005,5.300000000000001
2560,7128,2018,0.013,0.0,2.3
2561,7128,2019,0.0,0.0,0.10000000000000009
2562,7128,2020,0.029,0.0,4.8
2563,7128,2021,0.052,0.0,8.0
2564,7128,2022,0.053,0.01,7.6000000000000005
