,div_stock_code,div_year,div_status,dividend_y_%,div_dividend(RM)
2114,5187,2018,N,0.0,0.0
2115,5187,2019,N,0.0,0.0
2116,5187,2020,N,0.0,0.0
2117,5187,2021,N,0.0,0.0
2118,5187,2022,N,0.0,0.0
2119,5188,2018,N,0.0,0.0
2120,5188,2019,N,0.0,0.0
2121,5188,2020,N,0.0,0.0
2122,5188,2021,N,0.0,0.0
2123,5188,2022,N,0.0,0.0
2124,5190,2018,N,0.0,0.0
2125,5190,2019,N,0.0,0.0
2126,5190,2020,N,0.0,0.0
2127,5190,2021,N,0.0,0.0
2128,5190,2022,N,0.0,0.0
2129,5191,2018,Y,7.8759999999999994,0.049
2130,5191,2019,Y,7.676,0.039
2131,5191,2020,Y,3.561,0.024
2132,5191,2021,Y,6.821,0.059
2133,5192,2018,Y,1.515,0.005
2134,5192,2021,Y,1.294,0.01
2135,5195,2021,Y,1.904,0.0075
2136,5195,2022,Y,2.885,0.0075
2137,5196,2018,Y,13.392,0.04
2138,5196,2019,Y,13.969,0.04
2139,5196,2020,Y,7.696,0.02
2140,5196,2021,Y,8.387,0.03
2141,5196,2022,Y,8.044,0.055
2142,5197,2018,Y,35.721000000000004,0.16
2143,5197,2019,Y,9.394,0.05
2144,5197,2020,Y,9.288,0.03
2145,5197,2021,Y,15.802999999999999,0.08
2146,5197,2022,Y,9.392,0.06
2147,5198,2018,N,0.0,0.0
2148,5198,2019,N,0.0,0.0
2149,5198,2020,N,0.0,0.0
2150,5198,2021,N,0.0,0.0
2151,5198,2022,N,0.0,0.0
2152,5199,2021,Y,1.9889999999999999,0.015
2153,5199,2022,Y,1.928,0.02
2154,5200,2018,Y,7.216,0.14
2155,5200,2019,Y,8.706,0.14
2156,5200,2020,Y,9.174,0.15
2157,5200,2021,Y,6.061,0.1
2158,5202,2021,Y,3.409,0.03
2159,5204,2018,Y,0.637,0.007
2160,5205,2018,N,0.0,0.0
2161,5205,2019,N,0.0,0.0
2162,5205,2020,N,0.0,0.0
2163,5205,2021,N,0.0,0.0
2164,5205,2022,N,0.0,0.0
2165,5207,2019,Y,2.439,0.01
2166,5208,2018,Y,12.833,0.07
2167,5208,2019,Y,9.814,0.06
2168,5208,2020,Y,8.503,0.06
2169,5208,2021,Y,3.617,0.03
2170,5208,2022,Y,4.199,0.0325
2171,5209,2018,Y,5.805,0.135
2172,5209,2019,Y,5.909,0.14100000000000001
2173,5209,2020,Y,6.173,0.1505
2174,5209,2021,Y,6.577,0.1767
2175,5209,2022,Y,1.793,0.059
2176,5210,2018,N,0.0,0.0
2177,5210,2019,N,0.0,0.0
2178,5210,2020,N,0.0,0.0
2179,5210,2021,N,0.0,0.0
2180,5210,2022,N,0.0,0.0
2181,5211,2018,Y,3.9090000000000003,0.05500000000000001
2182,5211,2019,Y,4.974,0.075
2183,5211,2020,Y,0.901,0.015
2184,5211,2021,Y,1.492,0.025
2185,5211,2022,Y,1.227,0.02
2186,5212,2018,Y,6.231,0.0874
2187,5212,2019,Y,5.2509999999999994,0.08499999999999999
2188,5212,2020,Y,3.1340000000000003,0.0413
2189,5212,2021,Y,3.5709999999999997,0.0441
2190,5212,2022,Y,3.115,0.0408
2191,5213,2018,N,0.0,0.0
2192,5213,2019,N,0.0,0.0
2193,5213,2020,N,0.0,0.0
2194,5213,2021,N,0.0,0.0
2195,5213,2022,N,0.0,0.0
2196,5216,2018,Y,8.781,0.04
2197,5216,2019,Y,11.241,0.025
2198,5216,2020,Y,5.844,0.03
2199,5216,2021,Y,1.929,0.0105
2200,5216,2022,Y,1.302,0.0059
2201,5218,2019,Y,1.667,0.005
2202,5219,2021,Y,2.016,0.015
2203,5220,2021,Y,5.119,0.03
2204,5220,2022,Y,4.186,0.018
2205,5222,2019,Y,2.188,0.02
2206,5222,2020,Y,2.174,0.03
2207,5222,2021,Y,4.616,0.08
2208,5222,2022,Y,2.721,0.04
2209,5223,2018,N,0.0,0.0
2210,5223,2019,N,0.0,0.0
2211,5223,2020,N,0.0,0.0
2212,5223,2021,N,0.0,0.0
2213,5223,2022,N,0.0,0.0
2214,5225,2018,Y,0.53,0.03
2215,5225,2019,Y,0.79,0.04
2216,5225,2020,Y,0.744,0.04
2217,5225,2021,Y,0.974,0.06
2218,5226,2018,Y,6.198,0.05
2219,5226,2019,Y,1.257,0.015
2220,5226,2020,Y,1.37,0.01
2221,5227,2018,Y,6.802,0.0919
2222,5227,2019,Y,5.4959999999999996,0.0916
2223,5227,2020,Y,4.443,0.0675
2224,5227,2021,Y,4.041,0.0603
2225,5227,2022,Y,4.6690000000000005,0.09860000000000001
2226,5228,2018,Y,7.186,0.0675
2227,5228,2019,Y,5.911,0.07
2228,5228,2020,Y,5.641,0.07250000000000001
2229,5228,2021,Y,5.565,0.07250000000000001
2230,5228,2022,Y,4.258,0.052500000000000005
2231,5229,2018,N,0.0,0.0
2232,5229,2019,N,0.0,0.0
2233,5229,2020,N,0.0,0.0
2234,5229,2021,N,0.0,0.0
2235,5229,2022,N,0.0,0.0
2236,5230,2018,Y,4.545,0.03
2237,5231,2021,Y,68.966,0.2
2238,5232,2018,Y,6.4190000000000005,0.03
2239,5232,2021,Y,5.509,0.04
2240,5235SS,2018,Y,5.752,0.37
2241,5235SS,2019,Y,5.521,0.38
2242,5235SS,2020,Y,4.39,0.3
2243,5235SS,2021,Y,5.354,0.33599999999999997
2244,5235SS,2022,Y,3.541,0.24
2245,5236,2018,Y,12.549,0.135
2246,5236,2019,Y,12.204,0.1275
2247,5236,2020,Y,11.52,0.11499999999999999
2248,5236,2021,Y,10.642,0.12
2249,5236,2022,Y,8.762,0.125
2250,5237,2022,Y,5.025,0.05
2251,5238,2018,N,0.0,0.0
2252,5238,2019,N,0.0,0.0
2253,5238,2020,N,0.0,0.0
2254,5238,2021,N,0.0,0.0
2255,5238,2022,N,0.0,0.0
2256,5239,2018,Y,0.825,0.0025
2257,5239,2019,Y,0.517,0.0015
2258,5242,2018,Y,0.673,0.002
2259,5242,2021,Y,1.271,0.003
2260,5243,2018,N,0.0,0.0
2261,5243,2019,N,0.0,0.0
2262,5243,2020,N,0.0,0.0
2263,5243,2021,N,0.0,0.0
2264,5243,2022,N,0.0,0.0
2265,5246,2018,Y,3.51,0.11729999999999999
2266,5246,2019,Y,3.746,0.13
2267,5246,2020,Y,3.027,0.1152
2268,5246,2021,Y,4.522,0.1778
2269,5246,2022,Y,2.003,0.1437
2270,5247,2018,Y,0.973,0.005
2271,5247,2019,Y,2.193,0.01
2272,5247,2020,Y,1.8739999999999999,0.01
2273,5248,2018,Y,6.003,0.104
2274,5248,2019,Y,10.459999999999999,0.21250000000000002
2275,5248,2020,Y,4.516,0.0745
2276,5248,2021,Y,4.8870000000000005,0.065
2277,5248,2022,Y,5.265,0.0875
2278,5249,2018,Y,3.3,0.05
2279,5249,2019,Y,2.849,0.03
2280,5249,2020,Y,1.74,0.015
2281,5249,2021,Y,1.637,0.02
2282,5249,2022,Y,3.922,0.04
2283,5250,2018,Y,1.723,0.024
2284,5250,2019,Y,1.808,0.023
2285,5250,2020,Y,1.101,0.016
2286,5250,2021,Y,1.857,0.026
2287,5252,2018,N,0.0,0.0
2288,5252,2019,N,0.0,0.0
2289,5252,2020,N,0.0,0.0
2290,5252,2021,N,0.0,0.0
2291,5252,2022,N,0.0,0.0
2292,5253,2018,Y,2.806,0.025
2293,5253,2019,Y,0.645,0.005
2294,5254,2018,Y,8.464,0.07
2295,5254,2019,Y,1.736,0.01
2296,5254,2020,Y,2.052,0.01
2297,5254,2021,Y,12.522,0.0835
2298,5254,2022,Y,13.517,0.11149999999999999
2299,5255,2022,Y,78.824,0.067
2300,5256,2018,N,0.0,0.0
2301,5256,2019,N,0.0,0.0
2302,5256,2020,N,0.0,0.0
2303,5256,2021,N,0.0,0.0
2304,5256,2022,N,0.0,0.0
2305,5257,2019,Y,3.758,0.03
2306,5257,2020,Y,1.237,0.012
2307,5257,2021,Y,8.647,0.060000000000000005
2308,5258,2018,Y,5.144,0.155
2309,5258,2019,Y,4.231,0.16
2310,5258,2020,Y,3.207,0.126
2311,5258,2021,Y,4.199,0.1093
2312,5258,2022,Y,3.925,0.104
2313,5259,2018,N,0.0,0.0
2314,5259,2019,N,0.0,0.0
2315,5259,2020,N,0.0,0.0
2316,5259,2021,N,0.0,0.0
2317,5259,2022,N,0.0,0.0
2318,5260,2018,N,0.0,0.0
2319,5260,2019,N,0.0,0.0
2320,5260,2020,N,0.0,0.0
2321,5260,2021,N,0.0,0.0
2322,5260,2022,N,0.0,0.0
2323,5263,2018,Y,4.390000000000001,0.07
2324,5263,2019,Y,3.984,0.07
2325,5263,2020,Y,2.368,0.04
2326,5263,2021,Y,3.428,0.052500000000000005
2327,5263,2022,Y,1.923,0.03
2328,5264,2018,Y,8.535,0.05600000000000001
2329,5264,2019,Y,9.556000000000001,0.0655
2330,5264,2020,Y,6.4510000000000005,0.051000000000000004
2331,5264,2021,Y,7.356999999999999,0.051000000000000004
2332,5264,2022,Y,4.444,0.028
2333,5265,2018,N,0.0,0.0
2334,5265,2019,N,0.0,0.0
2335,5265,2020,N,0.0,0.0
2336,5265,2021,N,0.0,0.0
2337,5265,2022,N,0.0,0.0
2338,5267,2018,Y,0.828,0.01
2339,5267,2020,Y,1.053,0.005
2340,5268,2018,N,0.0,0.0
2341,5268,2019,N,0.0,0.0
2342,5268,2020,N,0.0,0.0
2343,5268,2021,N,0.0,0.0
2344,5268,2022,N,0.0,0.0
2345,5269,2018,Y,7.606,0.0535
2346,5269,2019,Y,6.236,0.0475
2347,5269,2020,Y,3.748,0.0208
2348,5269,2021,Y,4.885,0.023
2349,5269,2022,Y,2.622,0.01
2350,5270,2018,N,0.0,0.0
2351,5270,2019,N,0.0,0.0
2352,5270,2020,N,0.0,0.0
2353,5270,2021,N,0.0,0.0
2354,5270,2022,N,0.0,0.0
2355,5271,2018,Y,27.838,0.05
2356,5271,2019,Y,24.57,0.060000000000000005
2357,5271,2020,Y,23.494,0.0464
2358,5271,2022,Y,1.689,0.014
2359,5272,2018,Y,7.471,0.06
2360,5272,2019,Y,4.962,0.05
2361,5272,2020,Y,1.235,0.01
2362,5272,2022,Y,1.111,0.005
2363,5273,2018,Y,6.0,0.015
2364,5273,2019,Y,10.061,0.02
2365,5273,2020,Y,3.8369999999999997,0.02
2366,5273,2021,Y,0.833,0.01
2367,5273,2022,Y,0.583,0.01
2368,5274,2018,Y,2.07,0.19
2369,5274,2019,Y,2.345,0.22
2370,5274,2020,Y,2.397,0.23
2371,5274,2021,Y,3.218,0.26
2372,5274,2022,Y,3.167,0.19
2373,5275,2018,Y,0.658,0.01
2374,5275,2019,Y,0.69,0.01
2375,5276,2018,Y,4.013,0.0175
2376,5276,2019,Y,4.741,0.0175
2377,5276,2020,Y,3.311,0.02
2378,5276,2021,Y,4.321,0.02
2379,5276,2022,Y,1.923,0.0075
2380,5277,2018,Y,4.255,0.01
2381,5277,2019,Y,3.401,0.01
2382,5277,2020,Y,1.367,0.012
2383,5277,2021,Y,1.876,0.015
2384,5277,2022,Y,3.153,0.015
2385,5278,2018,Y,4.314,0.03
2386,5278,2019,Y,1.656,0.01
2387,5278,2020,Y,1.558,0.01
2388,5278,2021,Y,2.8680000000000003,0.02
2389,5278,2022,Y,1.471,0.01
2390,5279,2018,Y,4.922,0.08
2391,5279,2019,Y,4.012,0.0751
2392,5279,2020,Y,3.1,0.0545
2393,5280,2018,Y,11.861,0.0683
2394,5280,2019,Y,9.718,0.0603
2395,5280,2020,Y,8.886,0.0618
2396,5280,2021,Y,9.31,0.0684
2397,5280,2022,Y,8.202,0.068
2398,5281,2018,Y,3.663,0.01
2399,5281,2019,Y,1.579,0.006
2400,5281,2020,Y,2.667,0.01
2401,5283,2021,Y,10.834,0.060000000000000005
2402,5284,2018,Y,7.019,0.17
2403,5284,2019,Y,5.036,0.07
2404,5284,2020,Y,1.304,0.0327
2405,5284,2021,Y,19.310000000000002,0.39
2406,5284,2022,Y,9.641,0.1398
2407,5285,2018,Y,4.218,0.192
2408,5285,2019,Y,0.228,0.01
2409,5285,2020,Y,2.6430000000000002,0.1157
2410,5285,2021,Y,4.409,0.20279999999999998
2411,5285,2022,Y,2.353,0.1
2412,5286,2018,Y,3.628,0.05
2413,5286,2019,Y,2.044,0.04
2414,5286,2020,Y,0.719,0.03
2415,5286,2021,Y,2.148,0.05
2416,5286,2022,Y,1.314,0.02
2417,5288,2018,Y,5.386,0.06
2418,5288,2019,Y,5.013,0.03
2419,5288,2020,Y,1.572,0.01
2420,5288,2021,Y,1.374,0.01
2421,5288,2022,Y,2.222,0.01
2422,5289,2020,Y,6.494,0.02
2423,5289,2021,Y,2.864,0.015
2424,5289,2022,Y,1.282,0.005
2425,5291,2019,Y,3.691,0.012400000000000001
2426,5291,2020,Y,3.7439999999999998,0.0138
2427,5291,2021,Y,3.129,0.0175
2428,5291,2022,Y,1.22,0.005
2429,5292,2019,Y,2.841,0.03
2430,5292,2020,Y,0.751,0.02
2431,5292,2021,Y,0.285,0.0167
2432,5292,2022,Y,0.71,0.0291
2433,5293,2020,Y,2.817,0.03
2434,5293,2021,Y,2.316,0.04
2435,5293,2022,Y,1.545,0.025
2436,5295,2019,Y,3.817,0.01
2437,5295,2020,Y,2.049,0.01
2438,5295,2021,Y,4.626,0.03
2439,5295,2022,Y,1.754,0.01
2440,5296,2020,Y,0.6970000000000001,0.0143
2441,5296,2021,Y,1.231,0.0295
2442,5296,2022,Y,0.867,0.018000000000000002
2443,5297,2021,Y,2.7190000000000003,0.01
2444,5298,2021,Y,0.709,0.02
2445,5299,2021,Y,1.932,0.0114
2446,5299,2022,Y,3.416,0.0342
2447,5300,2021,Y,3.559,0.03
2448,5300,2022,Y,2.0,0.015
2449,5301,2021,Y,0.707,0.0118
2450,5301,2022,Y,1.072,0.015099999999999999
2451,5302,2023,Y,1.136,0.02
2452,5303,2021,Y,2.553,0.018
2453,5303,2022,Y,2.105,0.01
2454,5305,2021,Y,1.559,0.013
2455,5305,2022,Y,0.725,0.005
2456,5306,2022,Y,0.66,0.0107
2457,5347,2018,Y,4.601,0.5327000000000001
2458,5347,2019,Y,9.314,1.0
2459,5347,2020,Y,8.257,0.8
2460,5347,2021,Y,4.397,0.4
2461,5347,2022,Y,2.424,0.2
2462,5371,2020,Y,2.591,0.02
2463,5371,2021,Y,2.247,0.02
2464,5398,2018,Y,3.672,0.12
2465,5398,2019,Y,4.9559999999999995,0.12
2466,5398,2020,Y,1.711,0.06
2467,5398,2022,Y,4.138,0.12
2468,5401,2018,Y,2.01,0.016
2469,5401,2019,Y,3.441,0.0278
2470,5436,2018,Y,7.918,0.30000000000000004
2471,5436,2019,Y,7.319,0.30000000000000004
2472,5436,2020,Y,2.92,0.1
2473,5436,2021,Y,5.322,0.2
2474,5517,2018,Y,2.808,0.15
2475,5517,2019,Y,3.447,0.15
2476,5533,2020,Y,1.546,0.015
2477,5568,2022,Y,8.403,0.1
2478,5576,2019,Y,4.34,0.0115
2479,5592,2018,Y,3.846,0.02
2480,5606,2018,Y,0.869,0.02
2481,5606,2019,Y,1.279,0.03
2482,5606,2021,Y,8.097,0.15000000000000002
2483,5606,2022,Y,2.193,0.05
2484,5614,2020,Y,4.808,0.025
2485,5622,2018,Y,304.688,1.95
2486,5649,2018,Y,5.522,0.0127
2487,5649,2021,Y,3.383,0.009
2488,5649,2022,Y,5.0,0.013
2489,5657,2018,N,0.0,0.0
2490,5657,2019,N,0.0,0.0
2491,5657,2020,N,0.0,0.0
2492,5657,2021,N,0.0,0.0
2493,5657,2022,N,0.0,0.0
2494,5665,2018,Y,1.977,0.035
2495,5673,2022,Y,56.604,0.3
2496,5681,2018,Y,3.01,0.7
2497,5681,2019,Y,4.235,0.85
2498,5681,2020,Y,1.971,0.38
2499,5681,2021,Y,3.622,0.7000000000000001
2500,5681,2022,Y,1.673,0.36
2501,5703,2018,Y,2.807,0.075
2502,5703,2019,Y,2.941,0.025
2503,5738,2018,N,0.0,0.0
2504,5738,2019,N,0.0,0.0
2505,5738,2020,N,0.0,0.0
2506,5738,2021,N,0.0,0.0
2507,5738,2022,N,0.0,0.0
2508,5789,2018,Y,3.774,0.018
2509,5789,2020,Y,3.404,0.0145
2510,5789,2021,Y,4.426,0.018500000000000003
2511,5797,2018,Y,5.405,0.05
2512,5797,2020,Y,2.62,0.03
2513,5797,2021,Y,6.318,0.07500000000000001
2514,5819,2018,Y,2.691,0.48
2515,5819,2019,Y,2.968,0.5
2516,5819,2020,Y,2.589,0.36
2517,5819,2021,Y,2.827,0.5
2518,5819,2022,Y,2.6790000000000003,0.55
2519,5827,2018,Y,13.035,0.07
2520,5827,2019,Y,13.423,0.08
2521,5827,2020,Y,14.925,0.08
2522,5827,2021,Y,3.876,0.035
2523,5827,2022,Y,5.208,0.05
2524,5835,2018,N,0.0,0.0
2525,5835,2019,N,0.0,0.0
2526,5835,2020,N,0.0,0.0
2527,5835,2021,N,0.0,0.0
2528,5835,2022,N,0.0,0.0
2529,5843,2018,Y,4.948,0.0425
2530,5843,2019,Y,34.461,0.326
2531,5843,2020,Y,3.098,0.025
2532,5843,2021,Y,6.59,0.045
2533,5843,2022,Y,9.091,0.065
2534,5878,2018,Y,2.11,0.02
2535,5878,2019,Y,2.2,0.02
2536,5878,2020,Y,1.361,0.012
2537,5878,2021,Y,0.5389999999999999,0.0055
2538,5878,2022,Y,2.2520000000000002,0.02
2539,5908,2018,Y,4.052,0.1
2540,5908,2020,Y,3.503,0.1
2541,5908,2021,Y,2.644,0.11
2542,5916,2018,Y,2.26,0.02
2543,5916,2019,Y,2.915,0.02
2544,5916,2020,Y,0.541,0.01
2545,5916,2021,Y,2.222,0.07
2546,5932,2018,N,0.0,0.0
2547,5932,2019,N,0.0,0.0
2548,5932,2020,N,0.0,0.0
2549,5932,2021,N,0.0,0.0
2550,5932,2022,N,0.0,0.0
2551,5983,2018,Y,5.7989999999999995,0.12
2552,5983,2019,Y,7.619,0.22
2553,5983,2020,Y,6.783,0.2
2554,5983,2021,Y,8.542,0.26
2555,5983,2022,Y,4.776,0.16
2556,6009,2018,Y,8.449,0.0625
2557,6009,2019,Y,8.473,0.0625
2558,6009,2020,Y,9.452,0.066
2559,6009,2021,Y,7.708,0.06
2560,6009,2022,Y,10.153,0.098
2561,6012,2018,Y,4.169,0.2
2562,6012,2019,Y,4.255,0.2
2563,6012,2020,Y,3.7,0.17
2564,6012,2021,Y,3.975,0.17
2565,6012,2022,Y,4.019,0.15000000000000002
2566,6017,2018,Y,7.619,0.16
2567,6017,2019,Y,7.997,0.16
2568,6017,2020,Y,6.641,0.12000000000000001
2569,6017,2021,Y,4.195,0.08
2570,6017,2022,Y,5.202,0.09
2571,6033,2018,Y,4.688000000000001,0.72
2572,6033,2019,Y,5.676,0.8200000000000001
2573,6033,2020,Y,8.18,1.27
2574,6033,2021,Y,5.161,0.8200000000000001
2575,6033,2022,Y,3.013,0.5
2576,6041,2018,N,0.0,0.0
2577,6041,2019,N,0.0,0.0
2578,6041,2020,N,0.0,0.0
2579,6041,2021,N,0.0,0.0
2580,6041,2022,N,0.0,0.0
2581,6068,2019,Y,4.717,0.01
2582,6068,2020,Y,2.364,0.01
2583,6068,2022,Y,2.364,0.01
2584,6076,2018,N,0.0,0.0
2585,6076,2019,N,0.0,0.0
2586,6076,2020,N,0.0,0.0
2587,6076,2021,N,0.0,0.0
2588,6076,2022,N,0.0,0.0
2589,6084,2018,Y,4.28,0.03
2590,6084,2019,Y,8.0,0.02
2591,6114,2018,Y,3.441,0.035
2592,6114,2019,Y,2.628,0.04
2593,6114,2020,Y,2.375,0.03
2594,6114,2021,Y,2.914,0.035
2595,6114,2022,Y,3.279,0.04
2596,6139,2018,Y,4.49,0.15
2597,6139,2019,Y,3.818,0.2
2598,6139,2020,Y,2.789,0.12
2599,6139,2021,Y,3.427,0.12
2600,6139,2022,Y,3.89,0.135
2601,6149,2018,Y,4.084,0.06
2602,6149,2019,Y,4.882,0.06
2603,6149,2020,Y,4.488,0.06
2604,6149,2021,Y,4.615,0.06
2605,6173,2020,Y,1.908,0.0075
2606,6173,2021,Y,1.923,0.0075
2607,6181,2018,Y,4.292,0.02
2608,6181,2019,Y,3.158,0.015
2609,6203,2018,Y,1.479,0.01
2610,6203,2019,Y,2.985,0.01
2611,6211,2018,N,0.0,0.0
2612,6211,2019,N,0.0,0.0
2613,6211,2020,N,0.0,0.0
2614,6211,2021,N,0.0,0.0
2615,6211,2022,N,0.0,0.0
2616,6254,2018,N,0.0,0.0
2617,6254,2019,N,0.0,0.0
2618,6254,2020,N,0.0,0.0
2619,6254,2021,N,0.0,0.0
2620,6254,2022,N,0.0,0.0
2621,6262,2018,Y,1.953,0.01
2622,6262,2019,Y,2.845,0.02
2623,6262,2020,Y,7.816,0.065
2624,6262,2021,Y,19.978,0.22
2625,6262,2022,Y,10.605,0.16
2626,6297,2018,N,0.0,0.0
2627,6297,2019,N,0.0,0.0
2628,6297,2020,N,0.0,0.0
2629,6297,2021,N,0.0,0.0
2630,6297,2022,N,0.0,0.0
2631,6351,2018,Y,4.829000000000001,0.275
2632,6351,2019,Y,5.54,0.275
2633,6351,2020,Y,5.43,0.275
2634,6351,2021,Y,4.62,0.24
2635,6351,2022,Y,2.99,0.15000000000000002
2636,6378,2018,N,0.0,0.0
2637,6378,2019,N,0.0,0.0
2638,6378,2020,N,0.0,0.0
2639,6378,2021,N,0.0,0.0
2640,6378,2022,N,0.0,0.0
2641,6399,2018,Y,7.537999999999999,0.125
2642,6399,2019,Y,8.086,0.09
2643,6399,2020,Y,7.4079999999999995,0.075
2644,6399,2021,Y,9.79,0.08
2645,6399,2022,Y,7.058,0.0675
2646,6399,2023,Y,4.006,0.03
2647,6432,2018,Y,6.623,0.2
2648,6432,2019,Y,6.412,0.2
2649,6432,2020,Y,5.782,0.2
2650,6432,2021,Y,9.972999999999999,0.35
2651,6432,2022,Y,4.087,0.15
2652,6459,2020,Y,2.42,0.025
2653,6459,2021,Y,6.558,0.07
2654,6459,2022,Y,2.778,0.025
2655,6483,2018,Y,2.5,0.011
2656,6483,2019,Y,8.978,0.0325
2657,6483,2020,Y,5.282,0.088
2658,6483,2021,Y,8.4,0.105
2659,6491,2018,Y,6.691,0.09
2660,6491,2019,Y,6.032,0.09
2661,6491,2020,Y,6.077,0.09
2662,6491,2021,Y,6.276,0.12
2663,6491,2022,Y,6.6370000000000005,0.15
2664,6521,2018,Y,5.218999999999999,0.060000000000000005
2665,6521,2019,Y,4.877,0.05
2666,6521,2020,Y,3.362,0.033
2667,6521,2021,Y,3.63,0.04
2668,6521,2022,Y,1.339,0.015
2669,6556,2018,Y,7.433,0.12
2670,6556,2021,Y,5.791,0.12
2671,6599,2018,Y,2.742,0.04
2672,6599,2019,Y,4.26,0.04
2673,6599,2020,Y,1.196,0.015
2674,6599,2021,Y,2.098,0.03
2675,6602,2018,N,0.0,0.0
2676,6602,2019,N,0.0,0.0
2677,6602,2020,N,0.0,0.0
2678,6602,2021,N,0.0,0.0
2679,6602,2022,N,0.0,0.0
2680,6633,2019,Y,2.02,0.016
2681,6633,2020,Y,0.755,0.0055
2682,6633,2021,Y,0.923,0.0066
2683,6637,2018,N,0.0,0.0
2684,6637,2019,N,0.0,0.0
2685,6637,2020,N,0.0,0.0
2686,6637,2021,N,0.0,0.0
2687,6637,2022,N,0.0,0.0
2688,6645,2018,Y,60.098,0.25
2689,6645,2019,Y,72.869,0.25
2690,6645,2020,Y,76.87,0.25
2691,6645,2021,Y,59.266000000000005,0.2
2692,6645,2022,Y,74.774,0.25
2693,6718,2018,Y,5.2219999999999995,0.06
2694,6718,2019,Y,5.758,0.06
2695,6718,2020,Y,2.89,0.03
2696,6718,2021,Y,6.197,0.06
2697,6718,2022,Y,3.534,0.04
2698,6718,2023,Y,2.885,0.03
2699,6742,2018,Y,6.954,0.05
2700,6742,2019,Y,8.681,0.05
2701,6742,2021,Y,7.004,0.045
2702,6742,2022,Y,6.6129999999999995,0.045
2703,6769,2018,Y,1.19,0.001
2704,6769,2019,Y,1.25,0.001
2705,6807,2018,Y,0.862,0.005
2706,6815,2020,Y,2.517,0.015
2707,6815,2022,Y,1.836,0.015
2708,6874,2018,Y,2.212,0.01
2709,6874,2021,Y,2.385,0.015
2710,6874,2022,Y,2.655,0.015
2711,6888,2018,Y,2.593,0.095
2712,6888,2019,Y,2.543,0.095
2713,6888,2020,Y,0.721,0.02
2714,6888,2021,Y,3.91,0.14500000000000002
2715,6888,2022,Y,2.903,0.09
2716,6904,2018,N,0.0,0.0
2717,6904,2019,N,0.0,0.0
2718,6904,2020,N,0.0,0.0
2719,6904,2021,N,0.0,0.0
2720,6904,2022,N,0.0,0.0
2721,6912,2018,N,0.0,0.0
2722,6912,2019,N,0.0,0.0
2723,6912,2020,N,0.0,0.0
2724,6912,2021,N,0.0,0.0
2725,6912,2022,N,0.0,0.0
2726,6939,2018,Y,5.245,0.0225
2727,6939,2019,Y,4.566,0.02
2728,6939,2020,Y,5.345000000000001,0.027500000000000004
2729,6939,2021,Y,5.05,0.032
2730,6947,2018,Y,5.178,0.196
2731,6947,2019,Y,4.359,0.182
2732,6947,2020,Y,4.1,0.156
2733,6947,2021,Y,3.6959999999999997,0.149
2734,6947,2022,Y,2.5140000000000002,0.091
2735,6963,2018,Y,6.391,0.047
2736,6963,2019,Y,8.033,0.044
2737,6963,2020,Y,2.819,0.026000000000000002
2738,6963,2021,Y,3.054,0.042
2739,6963,2022,Y,2.072,0.02
2740,6971,2019,Y,5.199,0.03
2741,6971,2020,Y,7.643,0.06
2742,6971,2021,Y,0.334,0.02
2743,6971,2022,Y,1.111,0.03
2744,6998,2018,N,0.0,0.0
2745,6998,2019,N,0.0,0.0
2746,6998,2020,N,0.0,0.0
2747,6998,2021,N,0.0,0.0
2748,6998,2022,N,0.0,0.0
2749,7003,2018,N,0.0,0.0
2750,7003,2019,N,0.0,0.0
2751,7003,2020,N,0.0,0.0
2752,7003,2021,N,0.0,0.0
2753,7003,2022,N,0.0,0.0
2754,7004,2018,N,0.0,0.0
2755,7004,2019,N,0.0,0.0
2756,7004,2020,N,0.0,0.0
2757,7004,2021,N,0.0,0.0
2758,7004,2022,N,0.0,0.0
2759,7005,2018,N,0.0,0.0
2760,7005,2019,N,0.0,0.0
2761,7005,2020,N,0.0,0.0
2762,7005,2021,N,0.0,0.0
2763,7005,2022,N,0.0,0.0
2764,7006,2018,Y,1.781,0.06
2765,7006,2019,Y,2.021,0.06
2766,7006,2020,Y,3.3,0.06
2767,7006,2021,Y,4.774,0.08
2768,7006,2022,Y,4.542,0.060000000000000005
2769,7007,2018,N,0.0,0.0
2770,7007,2019,N,0.0,0.0
2771,7007,2020,N,0.0,0.0
2772,7007,2021,N,0.0,0.0
2773,7007,2022,N,0.0,0.0
2774,7010,2018,N,0.0,0.0
2775,7010,2019,N,0.0,0.0
2776,7010,2020,N,0.0,0.0
2777,7010,2021,N,0.0,0.0
2778,7010,2022,N,0.0,0.0
2779,7013,2018,N,0.0,0.0
2780,7013,2019,N,0.0,0.0
2781,7013,2020,N,0.0,0.0
2782,7013,2021,N,0.0,0.0
2783,7013,2022,N,0.0,0.0
2784,7014,2018,N,0.0,0.0
2785,7014,2019,N,0.0,0.0
2786,7014,2020,N,0.0,0.0
2787,7014,2021,N,0.0,0.0
2788,7014,2022,N,0.0,0.0
2789,7016,2018,Y,3.005,0.011
2790,7016,2021,Y,3.935,0.0181
2791,7017,2018,N,0.0,0.0
2792,7017,2019,N,0.0,0.0
2793,7017,2020,N,0.0,0.0
2794,7017,2021,N,0.0,0.0
2795,7017,2022,N,0.0,0.0
2796,7018,2018,N,0.0,0.0
2797,7018,2019,N,0.0,0.0
